"tweet_id","user_username","text","author_id","possibly_sensitive","lang","created_at","conversation_id","in_reply_to_user_id","user_profile_image_url","user_name","user_created_at","user_verified","user_protected","user_description","user_pinned_tweet_id","user_location","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","extracted_hashtags","tagged"
1456171760521555968,"RichPotentialD","rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:09:36.000Z",1456171760521555968,952553548507701248,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",0,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@barnsleysend @4adsthepoet @davidbartram_ @thewoodbug @carriemasie @sallyephillips @carlreader @claruineill @wheeliekidzany"
1456171760492109824,"SallyBourliakas","all stem from sickness at work from colleague not_stay home when sick with covid a atmosphere of shame blame for sickness absence and lack of understand of long term consequence of covid and of neurodiversity the culture of soldier along when sick must change",737585496,FALSE,"en","2021-11-04T08:09:36.000Z",1455954511042842624,737585496,"https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg","Sally Bourliakas 💙","2012-08-04T23:11:37.000Z",FALSE,FALSE,"Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",1523276528590946304,"Bicester England",NA,2,7,0,74089,7,1422,1027,"999",NA,NA,NA,NA,"","@luxmeamundiam @doctor_oxford @ilew"
1456171624101732352,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:09:04.000Z",1456171624101732352,848228447046557696,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@vicks_marshall @chrischivers2 @wholeschoolsend @anitakntweets @livingwithajude @james_roast_ @kasbah_kent @myspecial3girls"
1456171531692826624,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:08:42.000Z",1456171531692826624,971670729619058688,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",4,3,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@ssiggs @schudiotv @followbdt @suzyg001 @stekra75 @raesnape @aspireap @k_allely @wordaware @delstrother @historyguy7292"
1456171459341135872,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:08:24.000Z",1456171459341135872,70625194,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",3,4,1,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@stephstwogirls @jacqui_shepherd @tkasascience @hannahldw @renatabplus3 @senexchange @schudio @specialsbm @fapohundaryann"
1456171256722644992,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:07:36.000Z",1456171256722644992,248625689,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@mumforautism @itmustbemum @sen_advice @tenaciousrk @sendcrisishack @impubliclaw @sussexctlr @alisonpearsonsw @gublet"
1456171148585181184,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:07:10.000Z",1456171148585181184,34858955,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,3,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@vicgoddard @lorrainep1957 @darynsimon @leoniedelt @sofadog @jw_teach @tin_talks @mtmatmtmmktg @toriaclaire @tonyboden7"
1456171045472321536,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:06:46.000Z",1456171045472321536,3129223714,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",5,6,1,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@cafeleep @beckyhearty @nonsocucinare @markpjsmith @chatterpackuk @mellow_pascoe @deepvoice @staceyd63910144 @skills_builder"
1456170959501725696,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:06:25.000Z",1456170959501725696,810160874723938304,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",3,3,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@class_whisperer @themessyteacher @alexatewkesbury @jaynedillon1 @littlegems_sen @autismtips @edpsych4kids @simonroadleype"
1456170846431633408,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T08:05:58.000Z",1456170846431633408,42298233,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",1,1,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@pabloperdito @cmoiram @nor_edu @emmagaunt5 @pookyh @jo3grace @bendygirl @robwebster_ @oxfsn @mrabdy6 @serviceshidden"
1456170185665224704,"SallyBourliakas","at all my lethargy and lateness and after repeat harassment and discrimination for the long covid neurodiversity issue i be force to leave on i start in a vaccine lab on which mean when tell to shield i can not_be furloughed have spend last month",737585496,FALSE,"en","2021-11-04T08:03:21.000Z",1455954511042842624,737585496,"https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg","Sally Bourliakas 💙","2012-08-04T23:11:37.000Z",FALSE,FALSE,"Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",1523276528590946304,"Bicester England",NA,0,2,0,74089,7,1422,1027,"999",NA,NA,NA,NA,"","@luxmeamundiam @doctor_oxford @ilew"
1456215157647028224,"legalcheek","leeds uni law grad amelia platton aka the neurodiverse lawyer highlight the problem and possible solution for the legal profession",373468913,FALSE,"en","2021-11-04T11:02:03.000Z",1456215157647028224,NA,"https://pbs.twimg.com/profile_images/1499328391094411272/oyyX8_uE_normal.jpg","Legal Cheek","2011-09-14T16:46:11.000Z",TRUE,FALSE,"Legal news, commentary and market insight. Organiser of the UK's biggest and best virtual law fairs and student events",NA,"London","https://t.co/29sO27V3d3",0,6,0,24239,488,58236,985,"999",NA,NA,NA,NA,"",""
1456208459125379072,"ShyirenH","lt pdf neurotribes the legacy of autism and the future of neurodiversity lt download e b o o k download at",1456115192232873984,FALSE,"en","2021-11-04T10:35:26.000Z",1456208459125379072,NA,"https://pbs.twimg.com/profile_images/1456118597365993474/eCctDf3t_normal.jpg","Shyiren humairea","2021-11-04T04:24:59.000Z",FALSE,FALSE,"",NA,NA,NA,0,0,0,1309,0,0,7,"999",NA,NA,NA,NA,"#ebook #pdf #mobi #kindle #audiobook",""
1456205014834294784,"UoS_Engagement","join doctor kurt sylvan to explore the of and the possible limit of human think and communication through cognitive science art and literature fri th november gmt ticket",704382248032796672,FALSE,"en","2021-11-04T10:21:45.000Z",1456205014834294784,NA,"https://pbs.twimg.com/profile_images/1620751458789462017/CbpBHFLV_normal.jpg","UoS Public Engagement","2016-02-29T19:06:29.000Z",FALSE,FALSE,"Public Engagement with Research unit (PERu) @unisouthampton. Home of #SOTSEF, #UoSArtsHumFest, #UoSRoadshow and a spectrum of public engagement activities.",NA,"University Rd, Southampton","https://t.co/CBpxAl2mnF",2,2,0,3937,24,2675,1734,"999",NA,NA,NA,NA,"#philosophy #neurodiversity #uosartshumfest","@sotonphilosophy"
1456203869436923904,"Gugullig","i switch back and 4 between be kinda relieve autism and like great neurodiversity issue be not_like as much in public discourse as for ex le lgbt issue and like kinda wish much people would give a shit",1372329357784539136,FALSE,"en","2021-11-04T10:17:12.000Z",1456203869436923904,NA,"https://pbs.twimg.com/profile_images/1644020058115416083/EYlX3Ui8_normal.jpg","Gugu💐🐞","2021-03-17T23:30:02.000Z",FALSE,FALSE,"20 - 🏳️‍🌈 - faggöt gåy böy",1644007181753421824,"Uppsala/Stockholm 🇸🇪 ","https://t.co/W9ml6l4FGl",1,17,0,40660,21,4055,420,"999",NA,NA,NA,NA,"",""
1456202069598253056,"CareerOutcomes","i do not_feel the weight of other people is expectation if anything i feel like the determination to show that it can be do episode full episode",90720036,FALSE,"en","2021-11-04T10:10:02.000Z",1456202069598253056,NA,"https://pbs.twimg.com/profile_images/905871166773985280/Mxxd4ZsI_normal.jpg","Melissa Llarena www.melissallarena.com/podcast","2009-11-17T21:09:24.000Z",FALSE,FALSE,"Perfect #podcast for #creatives, #entrepreneurs, #seekers, #explorers, #writers, #health #selfimprovement #inspiration junkies.",1643260964127555584,"Available everywhere ➡️","https://t.co/BSodBhfIEN",1,2,1,9468,75,1535,1058,"999",NA,NA,NA,NA,"#neurodiversity #neurodiversewriter #ceo #publisher","@joebiel_"
1456201689728487424,"HachetteAccess","come soon from the adult side of dyslexia find out much in this author blog",1075368073270566912,FALSE,"en","2021-11-04T10:08:32.000Z",1456201689728487424,NA,"https://pbs.twimg.com/profile_images/1220354702258376705/y2ItOKOB_normal.jpg","AccessHachette","2018-12-19T12:31:42.000Z",FALSE,FALSE,"Hachette UK's Disability and Representation Network. Supporting those with disabilities and neurodiversities to create, to access, to read and to work.",NA,"London, England",NA,4,7,0,282,3,348,158,"999",NA,NA,NA,NA,"#dyslexia #dyslexiaawarenessweek #neurodiversity #accessibility #reading #writing #dyslexic","@jkpbooks"
1456200799772622848,"get_captioned","a recent survey reveal that of educator think that access to neurodiversity inclusion train would help teacher create a much inclusive learn environment for student do you agree",1369187402959515648,FALSE,"en","2021-11-04T10:05:00.000Z",1456200799772622848,NA,"https://pbs.twimg.com/profile_images/1370646164434001925/NOTmSY_h_normal.png","Caption.Ed","2021-03-09T07:25:12.000Z",FALSE,FALSE,"Caption.Ed provides AI-powered captions and note-taking functionality for people who want to boost their productivity and make their content more accessible 💪",1641738744477655040,NA,"https://t.co/UEswxIdXqz",3,1,0,870,3,304,413,"999",NA,NA,NA,NA,"#neurodiversity #diversity #education",""
1456199637262553088,"PeopleKult","neurodiversity be the idea that neurological difference like autism and adhd be the result of normal natural variation in the human genome this individual can help build good workplace",858392784792956928,FALSE,"en","2021-11-04T10:00:23.000Z",1456199637262553088,NA,"https://pbs.twimg.com/profile_images/1609039384405237761/lpBDDFWE_normal.jpg","PeopleKult","2017-04-29T18:49:22.000Z",FALSE,FALSE,"(Re)shaping work cultures.",1641731307381063680,"Switzerland","https://t.co/759oKHDrC0",1,2,0,2370,53,2707,2033,"999",NA,NA,NA,NA,"#neurodiverse #inclusion #comfort #development",""
1456199549844869120,"QuadEmoGame","be you have a hard time try to convince your autistic child to do certain thing good here be some tip on how you can motivate them in a gentle support manner",1347177029490376704,FALSE,"en","2021-11-04T10:00:02.000Z",1456199549844869120,NA,"https://pbs.twimg.com/profile_images/1607303001894445058/oYgAyP59_normal.jpg","QuadEmo","2021-01-07T13:44:32.000Z",FALSE,FALSE,"A game app that helps children learn about emotions & how to regulate them through fun & engaging gameplay by award-winning game studio @autsera",NA,"The United Kingdom","https://t.co/9NQN4rSaMW",0,1,1,1160,0,109,224,"999",NA,NA,NA,NA,"#autism #neurodiversity #inclusive #autisticchildren #motivation",""
1456199449739399168,"Connect4Work","rt re you a employer in gm work with or want to work with neurodiverse and learn disable people come along to the first face to face event of the gm neurodiversity and learn disability employer network on thursd",2211812465,FALSE,"en","2021-11-04T09:59:38.000Z",1456199449739399168,NA,"https://pbs.twimg.com/profile_images/1259887092353695745/Z7pYj4mO_normal.jpg","Mary Finn","2013-12-07T08:24:55.000Z",FALSE,FALSE,"Promoting Attendance, Ability & Retention by supporting Health, Safety & Wellbeing at work. Maintain work, avoid absence, sometimes we all need a little help!",NA,"Galway, Ireland","https://t.co/gsrBixzQy6",0,0,0,6317,1,720,782,"999",NA,NA,NA,NA,"#rt","@ukvra @jonesrjones01"
1456198224629440512,"ProjectArtWorks","sit nov will be in our turner prize exhibition space to answer question pull out piece of work from the archive share story the finish work can be a catalyst for conversation about neurodiversity art",300250919,FALSE,"en","2021-11-04T09:54:46.000Z",1456198224629440512,92013076,"https://pbs.twimg.com/profile_images/1367396700613185537/w9Y1_rWm_normal.jpg","Project Art Works","2011-05-17T13:13:53.000Z",FALSE,FALSE,"Project Art Works is a collective of neurodiverse artists and activists.",1627969098914177024,"Hastings ","https://t.co/FrJPyDoo7D",0,0,0,3644,39,3072,1578,"999",NA,NA,NA,NA,"","@the_herbert @kate_c_adams"
1456196324542590976,"KirsteWorland","great to see this michael the disability ab neurodiversity network have some special event line up for december feel free to along and bring your purple sock",1011554841385201664,FALSE,"en","2021-11-04T09:47:13.000Z",1455977131666821120,317977558,"https://pbs.twimg.com/profile_images/1059913754073276416/_54oGTcO_normal.jpg","Kirste Worland","2018-06-26T10:20:42.000Z",FALSE,FALSE,"#ExtraordinarilyOrdinary working mum 
Mythical #unicornsintech",NA,"Newcastle Upon Tyne, England",NA,0,2,0,507,0,133,204,"999",NA,NA,NA,NA,"","@michaelkbrodie @nhsbsa @pop"
1456195028083167232,"arcticandbeyond","too many neurodiverse child do not_have a full diagnosis here is why the conversation uk",1452921710873878528,FALSE,"en","2021-11-04T09:42:04.000Z",1456195028083167232,NA,"https://pbs.twimg.com/profile_images/1453023147322757130/WbY6Hpjn_normal.jpg","Cara Lester-Smith","2021-10-26T08:57:29.000Z",FALSE,FALSE,"2 became 5 through adoption. Home Ed works. Fighting for our family comes first. Help us turn our eldest’s dreams into reality. Read his story at GoFundMe",1452999715822374912,NA,"https://t.co/U7P36RKogm",0,0,0,71,0,36,195,"999",NA,NA,NA,NA,"#neurodiversity #traumainformed #education #autism #adhd #dispraxia",""
1456192829726789632,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:33:20.000Z",1456192829726789632,63691776,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,1,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@nickyaacampbell @sjbretty @shelaghfogarty @rachelburden @therealnihal @foxnikkifox @alisonacton @tonylivesey"
1456192745324830720,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:32:59.000Z",1456192745324830720,2425571623,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",0,0,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@keir_starmer @kategreensu @marshadecordova @jreynoldsmp @emmahardymp @stevereedmp @drrosena"
1456192337789571072,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:31:22.000Z",1456192337789571072,28297961,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,1,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@rachelussher @edenlearninguk @emma_tomlin @mrdaydoestweets @education_pg @worwood @wizzyswords @nicoleponsford @heretolearned"
1456192229152903168,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:30:56.000Z",1456192229152903168,1107381073,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",5,4,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@lillabetrose @bradleydardis @diariesadhd @giftpeer_haven @janetbythebay @steamculture @deewineceller @lyn41316651 @mexusmx"
1456192126287589376,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:30:32.000Z",1456192126287589376,501153106,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",0,1,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@karengregory10 @huthart44 @lsheadharrowhk @gateshead_gps @jasonarbuckle5 @diaoaks @barndenlottie @myers_biz @jimgblair @suzjth"
1456191970771148800,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:29:55.000Z",1456191970771148800,1293527021054824448,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",1,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@teachingin2022 @lorne_stefanini @kathlucy @topcatto @luc_autism @juliettebaldwin @leanne_lunt @moderncassie @mrworrall1 @hmb_85"
1456191861878579200,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:29:29.000Z",1456191861878579200,314522699,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",3,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@philjanko @realericjwhite @rnrartstars @matte_said @hephaesteology @magistereducati @livspeech @mohammadhaveli1 @grammarworks"
1456191742559068160,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:29:00.000Z",1456191742559068160,3860784622,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",6,6,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@michhayw @oh_thereslovely @drheery @compuscot @janebrierly @teacherooapp @ladeidiomas @eve_skelton @mummasend @teachwithmrst"
1456191566264029184,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:28:18.000Z",1456191566264029184,273931515,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",5,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@craig_turton @dyspraxichelp4u @marvelousmollie @dyspraxial @dyspraxiafdtn @everhopeful1000 @andrewpettie @missvoodvard"
1456191406427549696,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:27:40.000Z",1456191406427549696,1367162593081778176,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",1,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@oaklands_autism @karen_ap_cymru @virabunoan @claruineil @alexski88 @splatsentertain @nstevenson @whatk8didnext @sarahlegood"
1456191269844176896,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:27:08.000Z",1456191269844176896,1252330187292905472,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",4,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@ruminabibi @kirsty_h220 @curiouscroquet @neuroteachers @sarahlegood @fi2support @deanbeadleuk @martinimarie @mskittysoftpaws"
1456191247924797440,"EmilioLees","that be because i do not_use pre package intervention the approach i use be lay out here",1054149307769729024,FALSE,"en","2021-11-04T09:27:02.000Z",1455868275154358272,1375752319606882304,"https://pbs.twimg.com/profile_images/1493553068750917633/6WZeerFz_normal.jpg","Emily Price (Lees)","2018-10-21T23:15:54.000Z",FALSE,FALSE,"She/her. #ActuallyAutistic Speech & Language Therapist championing Autistic children, young people, adults. I tweet about #Autism and #ableism.",1628001473819820032,"Manchester","https://t.co/3UKxgisSTk",0,2,0,5583,30,7490,429,"999",NA,NA,NA,NA,"","@incidentalomas @jenrb79 @alexkelly63"
1456191156027596800,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:26:40.000Z",1456191156027596800,732831247,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",3,3,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@mellingtc @aliciawood__ @julie_pointer @ejatkinson93 @learningdiseng @pfa_tweets @teamsquarepeg @floundersmrs @hfedcompsci"
1456190958786252800,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:25:53.000Z",1456190958786252800,860387327021068288,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",0,0,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@msemilybarber @resourcewhizz @ciarale01 @asddadadvocate @maria_semmonds @compassforlife @autcareandshare @engage_2_change"
1456190829467475968,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:25:23.000Z",1456190829467475968,189603490,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",2,3,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@simonhirst123 @safetydave1000k @mattcorbett8 @missglenister @mrssarahmullin @mrgjohnwilliams @wendypeskett @mracdpresent"
1456190691764232192,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:24:50.000Z",1456190691764232192,2919063154,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",1,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@erik_youngman @sarahhayesarts @jenhawk6248 @maximjkelly @gjw75 @paulstover1975 @jonnykayteacher @angelspuke25 @sflemingtpa"
1456190525879595008,"RichPotentialD","any rts be very much appreciate to start embrace neurodiversity",464820568,FALSE,"en","2021-11-04T09:24:10.000Z",1456190525879595008,2388712600,"https://pbs.twimg.com/profile_images/1296433054865645570/R2AoL26i_normal.jpg","Richard Lamplough","2012-01-15T17:22:53.000Z",FALSE,FALSE,"I make videos for young people, their schools, colleges and parents. I believe their aspirations for paid work are ordinary needs, not ""special"" ones.",NA,"London and the South East","https://t.co/C6ssC0YJFq",1,2,0,10827,36,1084,811,"999",NA,NA,NA,NA,"#send","@bnsjanecampbell @georginaangele @careerent @edtcareerssouth @lshipmatters @harrietfisher50 @katiepennick @carriealightley"
