"tweet_id","user_username","text","conversation_id","possibly_sensitive","lang","in_reply_to_user_id","author_id","created_at","user_url","user_profile_image_url","user_name","user_created_at","user_verified","user_location","user_description","user_protected","user_pinned_tweet_id","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","extracted_hashtags","tagged"
1278480269150994432,"CouncilAutism","what be neurodiversity and how do this affect individual and other disability ivanova smith explain",1278480269150994432,FALSE,"en",NA,1254808019717808128,"2020-07-02T00:07:03.000Z",NA,"https://pbs.twimg.com/profile_images/1254808346579865602/dnCnDRUO_normal.jpg","Autism Advisory Council","2020-04-27T16:22:18.000Z",FALSE,NA,"The Autism Advisory Council drafts and oversees Malta’s Autism Strategy. It engages with stakeholders, individually and through specific events.",FALSE,NA,0,0,0,342,1,42,44,"999",NA,NA,NA,NA,"#autistic","@thinkingautism"
1278479368705187840,"Frosty10001","you can care about many issue simultaneously intersectionality be bake into so many issue like feminism bipoc culture queerness wage disparity neurodiversity etc",1278479362908717056,FALSE,"en",543995978,543995978,"2020-07-02T00:03:29.000Z","https://t.co/fV7vJXYrxJ","https://pbs.twimg.com/profile_images/1276815200247853057/euBxV0JC_normal.jpg","Frosty","2012-04-03T05:22:45.000Z",FALSE,NA,"🏳️‍🌈Queer & 🇵🇷Latine Game Dev, Writer, Artist ∎ @YetAnotherRPG ∎ Fantasy, D&D, Guild Wars, & Smash Bros ∎ @Zeldathon Team ∎ They/Them (🎨Icon: @Tsunamicorw)",FALSE,1485039719348158464,1,7,0,14941,15,710,663,"999",NA,NA,NA,NA,"",""
1278479179558711296,"thinkingautism","i think autism get easy in a sense as you get old because you have much information you be collect the datum when you be really young you do not_have all the datum hannah gadsby in",1278479179558711296,FALSE,"en",NA,152835605,"2020-07-02T00:02:44.000Z","https://t.co/KvkUy7ggVT","https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg","Thinking Person's Guide To Autism","2010-06-07T00:49:38.000Z",FALSE,"SF Bay Area and Brooklyn","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",FALSE,NA,78,274,12,60156,883,53593,7087,"999",NA,NA,NA,NA,"#autism #neurodiversity #autistic","@nytimes"
1278478638808092672,"HabenGirma","the self advocacy network offer badge at their gala green actively seek communication happy to be approach for a conversation yellow i only want to talk to people i know red i do not_want to talk to anyone what a great idea",1278478638808092672,FALSE,"en",NA,1703305712,"2020-07-02T00:00:35.000Z","http://t.co/ShpLoqV35B","https://pbs.twimg.com/profile_images/1213934572636786688/X1-2jWFF_normal.jpg","Haben Girma👩🏿‍🦯","2013-08-27T00:27:15.000Z",TRUE,"San Francisco, CA","Human Rights Lawyer, Speaker & Author. Disability drives innovation. My book is titled Haben: The Deafblind Woman Who Conquered Harvard Law https://t.co/swRNyxzD6v",FALSE,1158725754177425408,25,67,1,5830,436,66595,3544,"999",NA,NA,NA,NA,"#autistic",""
1278473078629183488,"ZeldaFan180","diversity include but be not_limit to race skin color ethnicity age gender gender identity sexual orientation disability neurodiversity religion nationality do i miss any the point be diversity do not_just stop at gender and race there be many form",1278473078629183488,FALSE,"en",NA,718190587,"2020-07-01T23:38:29.000Z",NA,"https://pbs.twimg.com/profile_images/1637443942412066817/W14vPlMg_normal.jpg","Jason ''Not Gay Enough'' Low Skill Worker","2012-07-26T14:14:47.000Z",FALSE,"New York, USA","Cat Dad, Gamer, Political Enthusiast, Proudly Gay & Autistic!

#StillWithHer #TeamPeteForever #BlackLivesMatter",FALSE,NA,1,6,0,15165,14,1653,4377,"999",NA,NA,NA,NA,"",""
1278469944653602816,"ChristianNoob","the late the christian noob daily thank to",1278469944653602816,FALSE,"en",NA,115683704,"2020-07-01T23:26:02.000Z","http://t.co/kLicFSkPuS","https://pbs.twimg.com/profile_images/2425525498/49e3404eb1a60f72f2e83619f9fa8ea0_normal.jpg","The Christian Noob","2010-02-19T14:59:54.000Z",FALSE,"NYC","Frank Olvera (aka 'The Christian Noob') born Christian, yet still learning (n00b); author of Under the Thelián Sky http://t.co/zRGwwTbV4b http://t.co/MuPGMrwa9f",FALSE,1641483449063055360,0,0,0,11590,17,874,856,"999",NA,NA,NA,NA,"#autism #neurodiversity","@cmzhang42 @podcastborn"
1278464493127897088,"AlterEgon2","from be actually autistic person a question where exactly in that description do you find anything suggest autism because i certainly do not_also please not_that autistics be not_by definition unwell thank you for not_use neurodiversity like that in future",1277505330885386240,FALSE,"en",868375442067214336,1081936191442825216,"2020-07-01T23:04:22.000Z",NA,"https://pbs.twimg.com/profile_images/1299986639142387718/eoSkJK_y_normal.jpg","AlterEgon","2019-01-06T15:31:04.000Z",FALSE,NA,"actually autistic; BY/BE-Pendler; was mit Sprachen; EnBy; such dir ein Pronomen aus, ich mag sie alle gleich gern; Vögel und Pferd; schreibt",FALSE,1584833018883375104,0,14,0,25752,5,724,172,"999",NA,NA,NA,NA,"","@big_headers @archer_rs"
1278459135617576960,"DeAnnaWordBird1","here is a interest article about neuroscience and how it have come a long way since the th c e something to stay wake about this day",1278459135617576960,FALSE,"en",NA,1220834249462419456,"2020-07-01T22:43:05.000Z",NA,"https://pbs.twimg.com/profile_images/1285468243512238080/P9VcRfRg_normal.jpg","DeAnnaWordBird","2020-01-24T22:27:58.000Z",FALSE,NA,"",FALSE,NA,0,0,0,260,0,12,50,"999",NA,NA,NA,NA,"#neurodiversity",""
1278458665121591296,"inventivesrise","brain can be game changer in organization guest rick fiery think differently about talent recruitment success story competitive edge omnibrain team",1278458665121591296,FALSE,"en",NA,2666986291,"2020-07-01T22:41:13.000Z","http://t.co/doKrd8CSZY","https://pbs.twimg.com/profile_images/491310880290660352/C_jAblcF_normal.jpeg","InventiveLabs - #WorkplaceInclusion","2014-07-21T19:47:42.000Z",FALSE,"21 Water St, Amesbury, MA","#NeurodiversityAtWork #ADHD, #dyslexia, #ASD folks are powerful & excel in accepting workplaces #neurodiversesquad #SupportedEmployment #DiversityAndInclusion",FALSE,NA,0,0,0,1183,52,801,873,"999",NA,NA,NA,NA,"#neurodiverse #neurodiversity #startups #entrepreneurship #career #neurodiversesquad",""
1278456925726953472,"HarrietSmallies","if you break neurodiversity up into inclusive culture for people with disability and mental illness then it can be measure or you flip it on its head to look at recruitment practice there be clear protect characteristic that can be identify or consider",1278452511482040320,FALSE,"en",1152979186501529600,1281670795,"2020-07-01T22:34:18.000Z","https://t.co/61SBtUdq8j","https://pbs.twimg.com/profile_images/1605486082489212928/nLjT8Jzl_normal.jpg","H","2013-03-19T22:17:54.000Z",FALSE,"London, England","Award-winning Comms person | Co-host of podcast Have you got 5 Minutes?| #Unplugger #CommsHero | FutureNet | Rugby Fan|Views & ramblings are mine",FALSE,1448887204353302528,0,0,0,16781,41,2859,1024,"999",NA,NA,NA,NA,"","@charlottebratby"
1278455603262865408,"autismspeech","excellent article would you like to be part of a neurodiversity paradigm discussion group we be look for a venue",1278325686613225472,FALSE,"en",85326020,450458060,"2020-07-01T22:29:03.000Z","https://t.co/XE5pxEHlMI","https://pbs.twimg.com/profile_images/1630606669297205261/xdz61Vum_normal.jpg","Robert J. Bernstein","2011-12-30T08:04:28.000Z",FALSE,"White Plains, NY 10607","Autism and learning specialist. My job is to find the underlying factors that contribute to your loved one's autism and get them better.",FALSE,NA,0,0,0,6644,209,1321,2412,"999",NA,NA,NA,NA,"","@haleymossart @autistichoya @juststimming @johnrobison @morenikego"
1278455332646387712,"HarrietSmallies","i would say research neurodiversity and what it mean it be very different from a diversity of think i have nothing against it if the workplace be inclusive and it be not_a scapegoat it come back to the have i strategy and business objective",1278452511482040320,FALSE,"en",1152979186501529600,1281670795,"2020-07-01T22:27:58.000Z","https://t.co/61SBtUdq8j","https://pbs.twimg.com/profile_images/1605486082489212928/nLjT8Jzl_normal.jpg","H","2013-03-19T22:17:54.000Z",FALSE,"London, England","Award-winning Comms person | Co-host of podcast Have you got 5 Minutes?| #Unplugger #CommsHero | FutureNet | Rugby Fan|Views & ramblings are mine",FALSE,1448887204353302528,0,1,0,16781,41,2859,1024,"999",NA,NA,NA,NA,"","@charlottebratby"
1278454086002712576,"CharERobertson","i be quite keen to explore this much in the military we be mandate to include a have i obj much discussion be now lean towards the importance of live experience and diversity of think neurodiversity if you want to be fancy but how can that be measure as a obj",1278452511482040320,FALSE,"en",1281670795,1152979186501529600,"2020-07-01T22:23:01.000Z",NA,"https://pbs.twimg.com/profile_images/1586686549110018048/nWWJ0q0S_normal.jpg","Charlotte Robertson","2019-07-21T16:30:34.000Z",FALSE,"England, United Kingdom","Criminology BA | StratComms MA | British Army | Enthusiastic amateur at nearly everything | @WavellRoom | Forever a student",FALSE,NA,0,1,0,2194,5,2749,684,"999",NA,NA,NA,NA,"","@harrietsmallies"
1278450256573857792,"GWozowRethink","trait enable to bring depth and dimension to security test such as increase memory skill enhance perceptiveness a eye for detail and a ability to easily understand complex system",1278450256573857792,FALSE,"en",NA,1270843926061039616,"2020-07-01T22:07:48.000Z","https://t.co/qIXjVhl0We","https://pbs.twimg.com/profile_images/1270844054742249472/jP7N-171_normal.jpg","Genevieve Wozow","2020-06-10T22:23:06.000Z",FALSE,"Seattle, WA","Helping public sector HR & Benefits leaders optimize their talent and be leaders in employee benefits and workplace diversity & inclusion",FALSE,NA,1,1,0,7,0,9,91,"999",NA,NA,NA,NA,"#neurodiversity #hackers",""
1278444879870406656,"aletmanski","we be vulnerable to have something do to us whether by neglect prejudice greed or irrational belief inhuman ideology legislate by people with money or power neurodiversity we be not_the vulnerable the danger of the de",1278444879870406656,FALSE,"en",NA,21343766,"2020-07-01T21:46:26.000Z","https://t.co/Qdk6ly6EyA","https://pbs.twimg.com/profile_images/1188158690961944577/ySwlf4ds_normal.jpg","Al Etmanski","2009-02-19T21:55:13.000Z",FALSE,"Surrey, British Columbia","Writer. Community organizer. Social entrepreneur. Latest book, The Power of Disability – 10 Lessons for Surviving, Thriving & Changing the World",FALSE,1341397999650545664,1,4,0,13180,155,2804,532,"999",NA,NA,NA,NA,"",""
1278437729639022592,"sarah_duet","make a good bite of time for mental physical health check and balance this week read this whole book in day have be a enormously encourage part of that thank you",1278437729639022592,FALSE,"en",NA,159687709,"2020-07-01T21:18:01.000Z","https://t.co/w8RHJ7VJMd","https://pbs.twimg.com/profile_images/1553093175761375232/w1o2qbhP_normal.jpg","Sarah Duet","2010-06-26T02:25:00.000Z",FALSE,"Shreveport, LA","ARTIST & WRITER • Debut blackout poetry collection, WHAT HAPPENED IS HAPPENING, available now • #Neurodivergent #Gymnerd (she/her)",FALSE,1604915575716814848,1,5,0,10366,11,427,749,"999",NA,NA,NA,NA,"#neurodiversity #neurodivergent #hsp","@bopsource"
1278437197113425920,"lem0nskies","i do understand that tho like there be one for adhd lesbian like sexuality and neurodiversity be completely different thing",1278421127644184576,FALSE,"en",833165230641442816,1094339325716779008,"2020-07-01T21:15:54.000Z",NA,"https://pbs.twimg.com/profile_images/1641153584443080729/VD9BMIes_normal.jpg","kieran","2019-02-09T20:56:41.000Z",FALSE,NA,"cool sometimes (she/they) • 17",FALSE,NA,0,0,0,10415,7,399,533,"999",NA,NA,NA,NA,"","@sleeeeby"
1278433460806463488,"jaime_a_heidel","it be like i have to be sob for him to notice i be upset please rt",1278433460806463488,FALSE,"en",NA,1266072995673575424,"2020-07-01T21:01:03.000Z","https://t.co/8rIsDPKtNT","https://pbs.twimg.com/profile_images/1560724420397776898/D3GdRTYv_normal.jpg","Jaime A. Heidel - The Articulate Autistic","2020-05-28T18:26:29.000Z",FALSE,"Connecticut","No longer updating here. Find me on Instagram or LinkedIn.",FALSE,1587522637043060736,0,0,0,6156,20,1450,200,"999",NA,NA,NA,NA,"#autistic #autism #neurodivergent #neurodiversity",""
1278432355468935168,"MusicWorkers","music worker need a modern day wpa rend relief affordable health care affordable mental health care debt relief thread",1278432346723803136,FALSE,"en",1248303311721312256,1248303311721312256,"2020-07-01T20:56:40.000Z","https://t.co/JOWPfJDHTo","https://pbs.twimg.com/profile_images/1250075513256894464/bu7GtDqC_normal.jpg","Music Workers Alliance","2020-04-09T17:34:48.000Z",FALSE,"New York, NY","We are an org of musicians, DJs, & engineers. MWA's members work in many genres but are unified by collective struggle for a world where our work is valued.",FALSE,NA,0,2,0,3048,18,1932,473,"999",NA,NA,NA,NA,"#artistsareworkers #savethemusicyoulove #makemusicday #neurodiversity",""
1278432348795781120,"MusicWorkers","here be nicole have angelo a music director disable advocate for neurodiversity in perform art and constituent of thread",1278432346723803136,FALSE,"en",1248303311721312256,1248303311721312256,"2020-07-01T20:56:38.000Z","https://t.co/JOWPfJDHTo","https://pbs.twimg.com/profile_images/1250075513256894464/bu7GtDqC_normal.jpg","Music Workers Alliance","2020-04-09T17:34:48.000Z",FALSE,"New York, NY","We are an org of musicians, DJs, & engineers. MWA's members work in many genres but are unified by collective struggle for a world where our work is valued.",FALSE,NA,0,2,0,3048,18,1932,473,"999",NA,NA,NA,NA,"","@senatormenendez @senbooker @repdonaldpayne @aswtimberlake @senatorgill"
1278551440827523072,"_imtherealnsa","we have to normalize neurodiversity unlike depression which can usually be treat easily autism epilepsy severe adhd etc be lifelong and incurable they cannot_be fix or fight against in the same way i cannot_get rid of my autism i need to love and embrace it",1278390883596079104,FALSE,"en",1272226480827691008,737378335471308800,"2020-07-02T04:49:52.000Z",NA,"https://pbs.twimg.com/profile_images/1335304153703321603/lH5QIkhT_normal.jpg","Nova Mae","2016-05-30T20:21:09.000Z",FALSE,"New Hampshire, USA","Missisquoi Abenaki | BLM | 24 | LGBT (any pronouns) | Neurodivergent | Pagan | 💍",FALSE,1540417475313078272,0,0,0,5727,1,149,491,"999",NA,NA,NA,NA,"","@wannaiont @adhdeds @mana_luvr"
1278541445343973376,"TheRedJinty","yes no_stimming be different stim be not_completely involuntary but should not_be repress appologies if to anyone with tourettes if i get this wrong but i be pretty sure tic be just involuntary please please research the topic of autism neurodiversity",1278390883596079104,FALSE,"en",1272226480827691008,4851827578,"2020-07-02T04:10:09.000Z",NA,"https://pbs.twimg.com/profile_images/1623190738413428738/phW6eWC-_normal.jpg","Brennen #RedInstead","2016-01-27T01:03:34.000Z",FALSE,"Beach City, Delmarva ","He/Him | 21 | Autistic+ADHD | 🇺🇸 | I typically talk about my fandoms/special interests and Autistic/Neurodiverse topics",FALSE,1272006084794990592,0,0,0,47890,15,2023,883,"999",NA,NA,NA,NA,"","@wannaiont @adhdeds @mana_luvr"
1278538650192576512,"PerrineFarqueUK","have you hear about neurodiversity dyslexia autism asperger can they be the perfect solution to the challenge you be try to solve in your organization",1278538650192576512,FALSE,"en",NA,479549597,"2020-07-02T03:59:02.000Z","https://t.co/pxAc0LKZSC","https://pbs.twimg.com/profile_images/1628403725793460226/fmzSEQlV_normal.jpg","Perrine Farque","2012-01-31T14:12:43.000Z",FALSE,"London","TEDx Speaker | Diversity & Inclusion #speaker, #author of ""Inclusion"" Buy our new book 'The Successful Hybrid Team' https://t.co/feMFMRYcpB",FALSE,1583696693471907840,0,0,0,3474,44,1935,2743,"999",NA,NA,NA,NA,"#neurodiversity #retention #diversityandinclusion #iminspiredhuman",""
1278535343042629632,"brimcmike","i be sorry if le officer cannot_rapidly discern in people rethink their approach they be in the wrong line of work it be do le agency lack effective protocol train for respond to people of",1278535343042629632,FALSE,"en",NA,49462929,"2020-07-02T03:45:54.000Z",NA,"https://pbs.twimg.com/profile_images/1569190488988684288/N3WZzetp_normal.jpg","brimcmike","2009-06-21T23:18:10.000Z",FALSE,NA,"#CancerRehab Physician: Rehab (PM&R) & Palliative (HPM) boarded. Formerly Teacher, Health Educator, ARNG/AR Armor Officer & USMC K9 Handler. Opinions Are My Own",FALSE,NA,0,0,0,139263,107,2081,4943,"999",NA,NA,NA,NA,"#elijahmcclain #neurodiversity #neurodiversity",""
1278532105543155712,"RNeurodiversity","why do many asd people ask so many question and how can this be explain to a not_person to help them understand",1278532105543155712,FALSE,"en",NA,2561293009,"2020-07-02T03:33:02.000Z",NA,"https://pbs.twimg.com/profile_images/476812941367328768/eFXzj-Wb_normal.png","r/neurodiversity","2014-06-11T12:41:48.000Z",FALSE,NA,"Sharing content from the neurodiversity politics discussion group on http://t.co/AgP74FYO3d.",FALSE,NA,0,0,0,4096,17,1218,1642,"999",NA,NA,NA,NA,"",""
1278527127365681152,"AutismActually","our late meme highlight the importance of recognise autistic adult and provide continual support to help all autistic individual flourish",1278527127365681152,FALSE,"en",NA,974906738045468672,"2020-07-02T03:13:15.000Z","https://t.co/x2ZdkxSa0E","https://pbs.twimg.com/profile_images/1293067166300770304/HSednUkS_normal.jpg","∞ Autism Actually ∞","2018-03-17T07:14:14.000Z",FALSE,"Melbourne, Victoria","We provide workshops and presentations on Autism for parents, teachers, students, and Autistic individuals in multiple settings. 🦄🌈 #ActuallyAutistic #Autism",FALSE,NA,0,2,0,866,6,499,175,"999",NA,NA,NA,NA,"#autism #neurodiversity #actuallyautistic #disability #support #recognition #understanding #autisticadults",""
1278527103823155200,"PamelaEhrenberg","think we need much neurodiverse voice in pandemic leadership people whose crisis response be not_temper by fear of look silly people who be not_afraid to ask what have change about the virus that would precipitate a change in rule neurodiversity benefit everyone",1278527103823155200,FALSE,"en",NA,22819878,"2020-07-02T03:13:10.000Z","https://t.co/DTwDuzhCVj","https://pbs.twimg.com/profile_images/1487187872994283526/jYJ00HzF_normal.jpg","Pamela Ehrenberg (she/her)","2009-03-04T19:26:29.000Z",FALSE,"Washington, DC","Words, sentences, etc., in Detour Ahead w/@TracyDeLopez (Nat'l Jewish Book Award Finalist!), Queen Of The Hanukkah Dosas @fsgbooks, others @PJLibrary @ebyrbooks",FALSE,1486459002234052608,0,0,0,2563,17,1334,1192,"999",NA,NA,NA,NA,"",""
1278526061840457728,"shuchig","for student who may not_have as much prior experience in code and es t can learn about advance idea from the h ex le differentiation for neurodiversity diff experience level be a huge need all t need that breadth of idea span k right",1278437744092610560,FALSE,"en",43262250,43262250,"2020-07-02T03:09:01.000Z","https://t.co/PXYPfQVsTP","https://pbs.twimg.com/profile_images/1502644920540143622/RDw1ljTv_normal.jpg","Dr. Shuchi Grover shuchig@mstdn.social 🇮🇳🇺🇸🌎","2009-05-29T03:26:59.000Z",FALSE,"Palo Alto CA/Austin TX","learning scientist, computer scientist, learner, researcher, educator, entrepreneur, editor & co-author of @a2zk12cs | #CSER #CSEd #coding #csk8 #CSforALL #BLM",FALSE,1336874220932849664,0,4,0,17326,144,3737,598,"999",NA,NA,NA,NA,"","@cisforcarla @alfredtwo @katiethecurious"
1278524594941558784,"oIiviacolombia","i be today year old when i learn that adhd be part of neurodiversity",1278524594941558784,FALSE,"en",NA,769174899608915968,"2020-07-02T03:03:11.000Z","https://t.co/cZzj2oN2i4","https://pbs.twimg.com/profile_images/1406448433981014018/3X_LfDW4_normal.jpg","shy","2016-08-26T14:09:21.000Z",FALSE,"she/her","• #이달의소녀  • #SNH48 #孙芮 #左婧媛 #王晓佳 • #冯若航 | fan account🐺",FALSE,1239270993459384320,0,0,0,31229,6,521,215,"999",NA,NA,NA,NA,"",""
1278520860198854656,"WannaIont","except there be non drug therapeutics for each neurodiversity some advance case cant accomplish this socialize therapy doesnt work at all for some form of autism focus exercise do work for some form of adhd read write exercise do work for some dyslexic",1278390883596079104,FALSE,"en",77354722,1272226480827691008,"2020-07-02T02:48:21.000Z",NA,"https://pbs.twimg.com/profile_images/1272226667172229121/BloDbPTq_normal.jpg","futuredeadman","2020-06-14T17:56:58.000Z",FALSE,NA,"🇺🇲🇺🇲🇺🇲

everything critic. constructive accelerationist. professional polymath.

🇺🇲🇺🇲🇺🇲",FALSE,1276388589761212416,0,0,0,1080,0,5,22,"999",NA,NA,NA,NA,"","@spaceyro @adhdeds @mana_luvr"
1278518559283408896,"WannaIont","no_disrespect to anorexia but she call addiction a mental illness so i be not_sure this count as neurodiversity to her it matter to me that you keep yourself healthy stay strong",1278390883596079104,FALSE,"en",1262181898874429440,1272226480827691008,"2020-07-02T02:39:12.000Z",NA,"https://pbs.twimg.com/profile_images/1272226667172229121/BloDbPTq_normal.jpg","futuredeadman","2020-06-14T17:56:58.000Z",FALSE,NA,"🇺🇲🇺🇲🇺🇲

everything critic. constructive accelerationist. professional polymath.

🇺🇲🇺🇲🇺🇲",FALSE,1276388589761212416,0,0,0,1080,0,5,22,"999",NA,NA,NA,NA,"","@r41nb0wg4sm @mana_luvr @adhdeds"
1278515261902139392,"DragonAegon","this thread make me always wonder if i have much than one neurodiversity",1278515261902139392,FALSE,"en",NA,1193181366613106688,"2020-07-02T02:26:06.000Z",NA,"https://pbs.twimg.com/profile_images/1345132232999108612/t40ZlGav_normal.jpg","Aegon Dragon","2019-11-09T14:59:48.000Z",FALSE,"Temple of Iron","Fitness. Sun worshipper. ASOIAF. Naruto. Ghibli. CK2/3. M&B: Bannerlord. Marvel. FMAB. Anime. Macross. Star Wars. Disney. Sailor Moon. Roider ally",FALSE,1348348466402123776,0,0,0,66258,1,129,135,"999",NA,NA,NA,NA,"",""
1278513609463693312,"puppyreki","you can get treat for them but you can not_physically fight symptom of neurodiversity",1278390883596079104,FALSE,"en",1272226480827691008,869188181350121472,"2020-07-02T02:19:32.000Z","https://t.co/3P8aOWGe02","https://pbs.twimg.com/profile_images/1625280597714239490/GH0JhEjW_normal.jpg","⊗ Jojo ☠️🦇","2017-05-29T13:46:25.000Z",FALSE,"♂• bi • ND 🩸Eli 🫀","♱ 🧛🏻Jojo/Dexter/Nero (he/him)💉♱ 22 ♱ I talk ab music, horror & the macabre 🕷♱ I 🖤 vampires",FALSE,1568265148900511744,0,0,0,20281,1,596,776,"999",NA,NA,NA,NA,"","@wannaiont @p1sspuppy @adhdeds"
1278505562448302080,"marcsimschicago","autism be a identity not_a disease inside the neurodiversity movement by katherine reynolds lewis in",1278505562448302080,FALSE,"en",NA,77791730,"2020-07-02T01:47:34.000Z","https://t.co/REqELnDfUB","https://pbs.twimg.com/profile_images/1597236365170810880/74BjH8Mj_normal.jpg","Marc Sims","2009-09-27T17:58:53.000Z",FALSE,"Chicago Illinois","Marc Sims is a podcaster and lifelong Chicagoan. 

Just A few Questions podcast topics are education, public safety, and other stuff.",FALSE,1639956751649853440,0,0,0,37418,10,868,1096,"999",NA,NA,NA,NA,"#autism","@elemental"
1278500985913016320,"mom2mikey","autism be a identity not_a disease inside the neurodiversity movement",1278500985913016320,FALSE,"en",NA,32906310,"2020-07-02T01:29:23.000Z","https://t.co/zUUyeoz4y2","https://pbs.twimg.com/profile_images/1462202031565729794/o-_AKGDx_normal.jpg","Monica Braat, EdD 🇨🇦","2009-04-18T15:02:13.000Z",FALSE,"Alberta, Canada","Passionate about disability equality & inclusion. Inclusive Learning Consultant @MHCatholic. President @InclusionAB. Term Lecturer @UAlberta. Views are my own.",FALSE,1434148992934236160,1,4,0,23456,134,2484,907,"999",NA,NA,NA,NA,"",""
1278494600299196416,"autismcrisis","the bad science bad ethic of rapid prompt which the neurodiversity movement asan et al promote for autistics",1278494600299196416,FALSE,"en",NA,46065613,"2020-07-02T01:04:00.000Z","https://t.co/56HNZB330j","https://pbs.twimg.com/profile_images/471864899174277120/nuRcNknL_normal.png","Michelle Dawson","2009-06-10T08:11:55.000Z",FALSE,"Montreal","off-message autistic researcher",FALSE,NA,2,9,0,16816,250,9002,155,"999",NA,NA,NA,NA,"",""
1278490308532207616,"LeahOffline","the word have be use to mock belittle and oppress people with mental disability specifically id although ausitic folk have often be target it be a insult specifically direct towards mental functionality and it seek to associate neurodiversity with negativity",1278064312175616000,FALSE,"en",21307334,1046720947598897152,"2020-07-02T00:46:57.000Z",NA,"https://pbs.twimg.com/profile_images/1379204691217805318/fnp5Ji9l_normal.jpg","Leah","2018-10-01T11:18:15.000Z",FALSE,"she/they","24 / gay / autistic+adhd / a work in progress",FALSE,1380546551278411776,0,0,0,3808,0,53,88,"999",NA,NA,NA,NA,"","@mumboking @tessaviolet"
1278483668663558144,"hoakwrites","be there a connection between and neurodiversity it seem like the majority of chiarians i follow have or both myself include",1278483668663558144,FALSE,"en",NA,2370714456,"2020-07-02T00:20:34.000Z","https://t.co/Wte0J4sSEZ","https://pbs.twimg.com/profile_images/1267803056860573696/lDQEqtNC_normal.jpg","m.a.hoak","2014-03-03T17:26:36.000Z",FALSE,"North Carolina, USA","✍️ Writer |🤒 Collector of Rare Medical Conditions |🌱 Plant Murderer 🔪 |🍰 Amateur Baker |👗 Sorry-Excuse-For-A-Sewer",FALSE,NA,1,5,0,4137,19,454,283,"999",NA,NA,NA,NA,"#neisvoid #chiarimalformation #adhd #autism",""
1278482164485505024,"AutismActually","we recently have the pleasure of film some video on a variety of topic relate to autism for we enjoy this opportunity to discuss this topic",1278482164485505024,FALSE,"en",NA,974906738045468672,"2020-07-02T00:14:35.000Z","https://t.co/x2ZdkxSa0E","https://pbs.twimg.com/profile_images/1293067166300770304/HSednUkS_normal.jpg","∞ Autism Actually ∞","2018-03-17T07:14:14.000Z",FALSE,"Melbourne, Victoria","We provide workshops and presentations on Autism for parents, teachers, students, and Autistic individuals in multiple settings. 🦄🌈 #ActuallyAutistic #Autism",FALSE,NA,0,2,0,866,6,499,175,"999",NA,NA,NA,NA,"#autism #neurodiversity #actuallyautistic #pd #disability #awareness #understanding #acceptance","@pospartnerships"
1278481434055827456,"HabenGirma","many societal norm be base on assumption that everyone can network in a loud fluorescent light ballroom at the begin of a conference or can comfortably make eye contact during conversation or can keep their body completely still",1278481434055827456,FALSE,"en",NA,1703305712,"2020-07-02T00:11:41.000Z","http://t.co/ShpLoqV35B","https://pbs.twimg.com/profile_images/1213934572636786688/X1-2jWFF_normal.jpg","Haben Girma👩🏿‍🦯","2013-08-27T00:27:15.000Z",TRUE,"San Francisco, CA","Human Rights Lawyer, Speaker & Author. Disability drives innovation. My book is titled Haben: The Deafblind Woman Who Conquered Harvard Law https://t.co/swRNyxzD6v",FALSE,1158725754177425408,50,174,3,5830,436,66595,3544,"999",NA,NA,NA,NA,"#ableism",""
1278624841252380672,"ClearAutism","poll self dx include do you have or suspect you have as a separate co occur condition or do you think and adhd be in fact different facet of the same neurotype comment welcome please rt",1278624841252380672,FALSE,"en",NA,788301897178423296,"2020-07-02T09:41:32.000Z","https://t.co/W33LP9NofU","https://pbs.twimg.com/profile_images/1257266081560965120/KpPmjZ94_normal.jpg","∞ Clear Autism ∞","2016-10-18T08:53:13.000Z",FALSE,"Scotland, United Kingdom","Trying to get services. 

Independent Freelance Autism Consulting & Training. PGDip in #Autism.
DM or mail info@clearautism.com.
#Neurodiversity",FALSE,1065920501997072384,9,13,2,33123,44,2788,1889,"999",NA,NA,NA,NA,"#askingautistics #adhd #autism #autistic #neurodiversity #neurodiversesquad",""
1278618016201277440,"vvnsings","our adhd support group for black woman have our first zoom call yesterday and it go really good we plan to do another one next week if you know anyone who would be interest in join plz drop me a message",1278618016201277440,FALSE,"en",NA,262108635,"2020-07-02T09:14:25.000Z","https://t.co/nD8zjm1Yf3","https://pbs.twimg.com/profile_images/1427963679195213825/iBglp7IY_normal.jpg","uchebuaku.","2011-03-07T11:06:47.000Z",FALSE,"eldia - trapped in the walls","flowerchild | Singer/Songwriter | Poetry | Performing Artist | Psychotherapist | Nuerodivergent | FO: @adhdbabes | FO: @loveandmusicLDN | GIRARMY",FALSE,1641495174542143488,3,8,0,51458,13,1529,888,"999",NA,NA,NA,NA,"#neurodiversesquad #neurodiversity",""
