"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged"
14655,"MattHancock","tomorrow be the start of neurodiversity celebration week a worldwide initiative that challenge stereotype and misconception about learn disability include dyslexia ahead of this year i speak to on about my dyslexia campaign",1505471918438236160,"en","999",2,TRUE,"","@NCWeek @TomSwarbrick1 @LBC"
14943,"stevesilberman","bravo to the club for invite kid to design tshirts while specifically ask them not to use puzzle piece which people associate with autism speak and be think of as flaw and incomplete",1505603680531230720,"en","999",0,TRUE,"#Neurodiversity #autistic","@MillburnHS_News"
15067,"hirevue","of year old with attend college but of college grad wautism be underemployed or unemployed this number be unacceptable listen to the late podcast for practical advice to flip that statistic on its head",1505629754321481728,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
15223,"countiesmanukau","it be neurodiversity celebration week a global initiative that aim to help the world to understand value and celebrate the talent of neurodiverse mind people be at the heart of everything we do at county manukau health so we be proud to be par",1505757288082063360,"en","999",0,TRUE,"",""
15227,"CFCAexchange","miss our webinar on support the developmental need of child with neurodiversity you can now watch the record and download the slide from our website",1505752366007689216,"en","999",0,TRUE,"",""
15261,"GoogleCloud_SG","jim hogan a leader of s disability alliance amp neurodiversity advocate share how the small thing can make a big difference like the raise hand feature in or the suggest text feature in",1505725928596459520,"en","999",0,TRUE,"#Google #GoogleMeet #Gmail",""
15390,"HealthierLSC","today mark the first day of neurodiversity celebration week be empower every individual by challenge stereotype and misconception about neurological difference",1505821764835762176,"en","999",0,TRUE,"","@reciteme"
15423,"MSEssex_ICS","we be support neurodiversity celebration week from march the purpose of be to help the world to understand value and celebrate the talent of neurodiverse mind find out much here",1505816924588244992,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #neurodiversityweek","@NCWeek"
15432,"bedspolice","this week be neurodiversity celebration week and we want to take this opportunity to tell you all about our pegasus scheme the scheme be for people who find it hard to communicate with us registration be free",1505816684329852928,"en","999",2,TRUE,"",""
15438,"DCP_Diversity","neurodiversity celebration week be a weeklong event design to provide a opportunity for people to learn much about neurodiversity and for neurodiverse people to develop a much positive perception of their own unique neurodiverse trait and skill",1505816485666512896,"en","999",0,TRUE,"",""
15495,"SurreyHeartland","we be support there be numerous event take place throughout the week include webinars panel discussion and much the event aim to educate and encourage conversation around neurodiversity find out much",1505831760030015488,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15503,"SyHeartlandsCCG","we be support there be numerous event take place throughout the week include webinars panel discussion and much the event aim to educate and encourage conversation around neurodiversity find out much",1505831604257763328,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15507,"HumbersideFire","we be celebrate neurodiversity and support by have a staff disability group we here to support our staff and aim to create a neuroinclusive environment that help different mind thrive",1505831581621051392,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek #NeurodiversityCelebrationWeek #Accessibility",""
15536,"SouthOxon","we support neurodiversity celebration week which start today it be a worldwide initiative that challenge stereotype and misconception about neurological difference much information be available here",1505827804822319104,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15540,"MattHancock","that be why i have be campaign for universal screen for dyslexia in primary school teacher train for neurodiversity amp good support i be delight that after my meet with the minister commit to early identification amp teacher train",1505827579718156288,"en","999",0,TRUE,"","@WillQuince"
15573,"RIBA","happy we be join individual and organisation across the world highlight the importance of neurodiversity by host and support event and share relevant material to help improve understand take a look",1505842834749992960,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15692,"NorthWalesFire","today mark the first day of neurodiversity celebration week together with we be empower every individual by challenge stereotype and misconception about neurological difference",1505847040059883520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
15703,"Hullccnews","competition for young people to celebrate neurodiversity week launch by close date st march",1505846939828563968,"en","999",0,TRUE,"#NDWHull22 #NeurodiversityCelebrationWeek","@Hullccnews @JCYEB_Hull @HullFerens"
15715,"ICAEW","holly share the worry she have when she be diagnose with adhd as we celebrate hear from much of our member on our hub gt",1505846784056340480,"en","999",0,TRUE,"#NeurodiversityWeek #WelcomeInclusion #icaewDiversity #everyonecounts #inclusion #neurodiversity #adhd",""
15720,"MSDintheUK","this we be delight that our uk capability network be launch a employee train programme and support network to help us far understand neurodiversity and how important it be to our organisation",1505846720512593920,"en","999",2,TRUE,"#NeurodiversityCelebrationWeek #WeAreMSD","@NCWeek"
15752,"iom3","neurodiversity celebration week myth bust",1505844649151369216,"en","999",0,TRUE,"#NeuroDiversityCelebrationWeek",""
15754,"SolentNHSTrust","join us as we join the rest of the world in challenge stereotype and misconception about neurodiversity check out event plan this week and take part and learn and share",1505844290265784320,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15762,"SSE","in people be mean their brain function learn amp process information differently this week aim to increase awareness and understand around and we be educate employee on create a neuroinclusive team and workplace",1505843910924386304,"en","999",0,TRUE,"#neurodivergent #neurodiversity","@NCWeek"
15871,"MFCFoundation","today be the first day of neurodiversity celebration week together with we be recognise the talent and advantage of be neurodivergent while create much diverse and inclusive community",1505860282958192640,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
15905,"CSSDLondon","today mark the first day of neurodiversity celebration week we be please to offer technology on our website help to improve access to our information and empower that with neurological difference",1505858018247856128,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Inclusion","@reciteme"
15931,"WokinghamBC","find out much about neurodiversity",1505857147514638336,"en","999",0,TRUE,"",""
15932,"WokinghamBC","it be neurodiversity celebration week a worldwide initiative that set out to challenge stereotype and misconception about learn difference the week aim to transform how neurodivergent individual be perceive and support provide a opportunity to recognise",1505857141676068864,"en","999",0,TRUE,"",""
15950,"SJPHeadTeacher","this week sjp be take part in neurodiversity celebration week take a look at some of the panel event take place online much detail can be find on the website",1505855553662242816,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek","@NCWeek"
16012,"RandstadJobs","learn how different communication style can be use to improve productivity good accommodate people with neurodiverse condition amp identify strength that may be of benefit to your organisation",1505862537035853824,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
16029,"JPFoundation","in light of neurodiversity week here be a great space of resource for student provide by recognise neurological difference amp way you can support and empower every individual click below",1505861916098535424,"en","999",0,TRUE,"#neurodiversityweek #neurodiversityweek2022","@NCWeek"
16069,"HolSmale","during neurodiversity week i would love to stop see people talk about dyspraxia as simply a physical disability dyspraxia be not just clumsiness or a lack of grossfine motor skill it also impact the brain learn and speech and heres why that matter",1505872393667031040,"en","999",122,TRUE,"",""
16091,"AstraZeneca","for us be another reminder of the strength our difference bring read what ashley one of our neurodivergent colleague have to say",1505870655253884928,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
16158,"BDAdyslexia","neurodiversity in business nib be a new initiative launch march nd at the house of common with the mission to ensure great workplace inclusion of the neurodivergent community find out much",1505877168940892160,"en","999",1,TRUE,"",""
16181,"cisweb","today mark the first day of neurodiversity celebration week together with we aim to empower every individual by challenge stereotype and misconception about neurological difference",1505876884571123712,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
16182,"hughbaird","we be proud to be support neurodiversity celebration week to celebrate our neurodiverse staff and student",1505876879479386112,"en","999",0,TRUE,"#NeurodiversityWeek","@NCWeek"
16250,"ccs_nhst","this week be neurodiversity celebration week cc be proud to be support this and celebrate difference as a positive force for change visit the web page and register for some of the event take place",1505873114579836928,"en","999",0,TRUE,"#NeurodiversityWeek #GoTeamCCS",""
16259,"LeonardCheshire","today kicksoff celebration week so we have ask the wonderful to share what he mean when he say he be as good as his tip for support a neurodivergent person",1505882752687788032,"en","999",1,TRUE,"#Neurodiversity #Neurodivergent","@LiamODellUK"
16269,"skillsdevscot","it be we want to bridge the gap between scotlands employer and the highlyskilled neurodivergent workforce that be out there learn much",1505882144169775104,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek #UntappedTalent #BrainBytes",""
16330,"AIGemea","aig celebrate to recognise the contribution bring to our workplace",1505878136101212160,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #neurodiversity #NeurodiversityWeek #BeingYouAIG",""
16391,"jpitney","today start it aim to challenge stereotype about people with and other neurological difference",1505886362964176896,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #autism",""
16426,"scotlandis","we be collaborate with to help bridge the gap between scotlands employer and the highlyskilled workforce that be out there find out much about this wealth of",1505884615889895424,"en","999",0,TRUE,"#Neurodivergent #UntappedTalent #BrainBytes","@skillsdevscot"
16484,"leedscitycoll","this week be neurodiversity celebration week it be a week that aim to transform how neurodivergent individual be perceive and challenge misconception and stereotype",1505892098897285120,"en","999",0,TRUE,"#NeurodiversityWeek #Neurodiversity #Leeds",""
16494,"bedspolice","this week be neurodiversity celebration week and we want to take this opportunity to tell you all about our pegasus scheme the scheme be for people who find it hard to communicate with us",1505891648416460800,"en","999",0,TRUE,"",""
16597,"SophieRunning","celebrate neurodiversity should be just that a appreciation of unusual way of think and the way it can unlock progress for the rest of us when we honour difference we be all good off",1505898082235568128,"en","999",1,TRUE,"#NeurodiversityWeek",""
16619,"RIBANorthWest","join lead access consultant and architect jane simpson and helen kane who will provide a accessible guide for architect on neurodiversity and design in our free webinar on march book your ticket",1505896268647784448,"en","999",0,TRUE,"",""
16652,"BizGrowthHub","in our recent interview ceo of discuss the label and misconception that society can have around autistic people read the full interview here",1505907107677323264,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Neurodiversity #Autism #SMEUK #BizHour","@Teamkarting @mattystreet96"
16659,"BBCCape","job hunt for neurodivergent people ai recruitment mean i have get zero chance facial analysis technology be sometimes use in recruitment but accord to people it can be bias against them",1505906683889041408,"en","999",0,TRUE,"#neurodivergent #Neurodiversity",""
16707,"NorthantsPolice","for neurodiversity celebration week we will be release a series of film today the first of the video focus on adhd amp feature neurodivergent police officer amp firefighter full film here",1505903747121262592,"en","999",2,TRUE,"#neurodiversityweek #NCW","@northantsfire @NorthantsOPFCC"
16715,"nandwics","this week be neurodiversity celebration week we be proud to be support and celebrate difference as a positive force for change visit the web page below and register for some of the event take place",1505903314319335424,"en","999",0,TRUE,"#NeurodiversityWeek",""
16814,"NHSEmployers","as part of neurodiversity celebration week march benjamin ford a behavioural therapist in the nhs with live experience of autism discuss the importance of support neurodivergent colleague in the nhs",1505908088905224192,"en","999",1,TRUE,"",""
16830,"NatResWales","today mark the start of neurodiversity celebration week a worldwide initiative that challenge stereotype and misconception about neurological difference click here to find out much about the initiative and what you can do to take part",1505907485001252864,"en","999",0,TRUE,"",""
16850,"ASPHFT","today mark the first day of neurodiversity celebration week together with we be empower every individual by challenge stereotype and misconception about neurological difference",1505919518794731520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
16987,"NorthumbriaNHS","so often conversation surround neurodiversity be about challenge the person may have rather than what they can and will accomplish look to flip that conversation and make change for the good for everyone",1505922230710161408,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
16989,"TheIET","it be a chance to celebrate our difference and highlight the incredible neurodiversity within we will be share a few profile from our list so keep your eye peel read our impact full list here",1505922229200207872,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #STEM #CelebrateImpact",""
17039,"twinklresources","author of the book the spectrum girl survival guide and the spectrum girl survival toolkit and also be a young leader for the uns sustainable development goal find out much about in our blog",1505929386914193408,"en","999",0,TRUE,"",""
17040,"twinklresources","we be so excite to speak recently with the fantastic siena castellon the founder of neurodiversity celebration week at only year old sienna have quite the list of impressive achievement such as be a multiaward win neurodiversity advocate",1505929384632500224,"en","999",1,TRUE,"",""
17138,"highlandradio","this week on highland radio we be highlight neurodiversity celebration week patrick sharkey speak to different neurodivergent people about the challenge they have overcome in daily life ep adhd",1505935883345747968,"en","999",0,TRUE,"#adhd #NeurodiversityWeek",""
17187,"NHSHEE_Midlands","it be neurodiversity celebration week amp be offer free online event with which aim to bring worldwide neurodiversity acceptance equality amp inclusion in school amp workplace start celebrate different mind now",1505932993701072896,"en","999",0,TRUE,"","@geniuswithinCIC @NCWeek"
17283,"HolSmale","today during neurodiversity week i be give myself permission to nap when i should be work instead of hate myself because i can not function at the level i need to so that be how i be celebrate nd week forgiveness and nap",1505938319376621568,"en","999",0,TRUE,"",""
17301,"DefenceES","it be neurodiversity celebration week we be celebrate all the unique way we think process information and relate to other here we try to debunk the top three myth about neurodiversity",1505937277918326784,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@NCWeek"
17314,"MuseumoftheHome","multidisciplinary artist calum perrin have be explore theme of disability sensory experience and domesticity as part of his recent residency at the museum this neurodiversity celebration week hear what calum say on the artquest podcast here",1.505937018811e+18,"en","999",0,TRUE,"",""
17355,"TheLawSociety","find out much about legal profession mark neurodiversity celebration week",1505947096519696384,"en","999",0,TRUE,"","@NCWeek @LawSocPresident"
17378,"TheLawSociety","solicitor in england and wale will today mark the start of neurodiversity celebration week which challenge stereotype and misconception about neurological difference say i be please to mark the start of neurodiversity celebration week",1505946084325179392,"en","999",1,TRUE,"","@NCWeek @LawSocPresident"
17621,"stevesilberman","thank to nd renegade for this excellent shirt a percentage of their profit be now go to provide diagnose for folk who need one to access service and support and can not afford it please help",1505963945898635264,"en","999",0,TRUE,"#neurodiversity",""
17728,"HeinemannPub","it be march celebrate with us watch for new content this week on the heinemann blog in the meantime check out this popular blog from last year",1505969108730494976,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #teachers #neurodiversity","@NCWeek"
17808,"NorthYorksFire","celebrate our neurodiverse colleague to mark neurodiversity celebration week firefighter arwen have give us a personal insight into her experience of be dyslexic and have adhd look out for nick story come late this week",1505978920847683584,"en","999",1,TRUE,"",""
17829,"IndyVoices","this week be neurodiversity celebration week for me it be a reminder of how ignorant i be my son autism diagnosis change me for the good write celine assaf",1505977057855086592,"en","999",0,TRUE,"",""
17837,"Juliet_Shen","this week be people often ask me how i be able to get so much donehow i have so much energy at work and the answer isadhd learn much about it and other type of neurodiversity and how to support your friend and teammate",1505976646469312512,"en","999",0,TRUE,"#NeurodiversityWeek",""
17849,"commaficionado","it be neurodiversity celebration week and i wish i have the energy to go even far with my tweet and article but i be so tire it be hard work try to get uninterested people to listen to important thing",1505975517580865536,"en","999",1,TRUE,"",""
17863,"CDDFRS","we be proud to be support this week it be a time to celebrate the neurodiverse success and story and a week for people to be inspire to find out much",1505974773322555392,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
17947,"TheBrainCharity","it be neurodiversity celebration week blossom dyspraxia story she be fall behind now she can celebrate her neurodiversity see how help blossom",1505982878970167296,"en","999",0,TRUE,"#neurodiversitycelebrationweek #neurodiversity #charity","@TheBrainCharity @NCWeek"
18071,"NPTCGroup","our student support team be mark with a series of online workshop on and will be welcome a guest speaker morgan clark who will talk about autism acceptance in education on thursday",1505986980252954624,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Neurodiversity #MoreThanJustAnEducation",""
18124,"BHFT","the term neurodiversity cover adhd autism dyslexia and dyspraxia understand embrace and celebrate different way of think and do can release the true power of the autistic mind here we look at the positive feature of autism",1505997796779962368,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
18148,"LGBTHM","neurodiversity celebration week be a worldwide initiative that challenge stereotype and misconception about neurological difference together we can change the narrative",1505995836425228288,"en","999",0,TRUE,"",""
18209,"Benetech","happy week meet kayley and ella two student with dyslexia who share their experience read and learn during our recent webinar with",1506005272799727616,"en","999",0,TRUE,"#Neurodiversity #dyslexia #AssistiveTechnology #NeurodiversityWeek","@Bookshare @UnderstoodOrg"
18370,"dyslexicadv","when i first hear that i have dyslexia i be overwhelm by emotion i be angry sad and very confuse dr blair kenney read",1506027878592524288,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #dyslexiatesting #screening",""
18554,"CityAM","business secretary to unveil neurodiversity business forum for great support",1506028642614202368,"en","999",0,TRUE,"",""
18561,"IndyVoices","this week be neurodiversity celebration week for me it be a reminder of how ignorant i be write celine assaf",1506027878814650368,"en","999",0,TRUE,"",""
18744,"MandelPL","one of the good way to feel understand be to see someone like you represent in a positive way this week be neurodiversity celebration week we be celebrate on our blog with this book that portray neurodivergent character in positive way",1506055555432914944,"en","999",0,TRUE,"",""
18789,"latrobe","at school i do not really have a community but at uni i have meet so many people whove come out as autistic meet nicole autistic undergrad amp miss galaxy australia finalist she speak to about her journey",1506105464743886848,"en","999",0,TRUE,"#NeurodiversityWeek","@BethRadulski"
18821,"kellysue","neurodiversity comic book neurodiversity celebration week",1506093786253836288,"en","999",0,TRUE,"",""
18825,"kellysue","neurodiversity celebration week",1506093246878937088,"en","999",2,TRUE,"",""
18877,"BUSINESSricardo","neurodiversity in the workplace market sbs on the money vodcast",1506150294387789824,"en","999",1,TRUE,"#ausbiz","@SBSNews"
18896,"MargauxJoffe","what neurodivergence teach us about how to live see this title in make my heart pitter pat excellent interview with dr camilla pang by",1506144696287911936,"en","999",0,TRUE,"#Neurodiversity #ADHD","@WIRED @millzymai @simransethi"
19047,"AnnaKennedy1","look forward to support with my ako charity ambassador",1506185723334082560,"en","999",1,TRUE,"#NeurodiversityWeek #TuesdayMotivaton #autism #Neurodiversity #charity","@GiulianaWheater @PaulIsaacs22 @AspergersGrowth @SienaCastellon"
19160,"NCHC_NHS","neurodiversity there be variation in the brain when it come to sociability mood and other mental process eg autism adhd dyslexia dyspraxia tourette syndrome let us think differently about our neurodiverse colleague amp patient this neurodiversity celebration week",1506194397108613120,"en","999",0,TRUE,"",""
19167,"nandwics","it be neurodiversity celebration week be all about change the narrative and challenge stereotype and misconception about neurological difference take a look at the great event happen this week",1506194042396237824,"en","999",0,TRUE,"#NeurodiversityWeek",""
19168,"NHSHomerton","we be proud to support neurodiversity celebration week this week with enable homerton the staff disability network find out much and read about the experience of some of our people in wednesday homertonlite and on the enable staff intranet page",1506194024755081216,"en","999",1,TRUE,"",""
19214,"UniversityofLaw","today on the blog to highlight neurodiversity celebration week we be talk to our disability support and inclusion service manager jen harley to get her top study tip for our neurodiverse student",1506189441274200064,"en","999",0,TRUE,"",""
19223,"ianhamilton_","ahhh great question i have just look and only three of them be diablo neurodiversity and the workplace accessibility microtalks i have update the page with that information thank you",1506188705282801664,"en","999",0,TRUE,"","@JoannaBlackhart @momoxmia @Official_GDC"
19286,"UniofBradford","this week be neurodiversity celebration week a worldwide initiative that challenge stereotype and misconception about neurological difference in this thread we will be share some helpful resource and tip",1506201770107801600,"en","999",0,TRUE,"#TeamBradford",""
19287,"NTelegraph","film explore adhd autism and dyslexia and provide a reallife insight into how each condition bring different strength and talent into the workforce",1506201519695220736,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Corby #Kettering #Wellingborough",""
19288,"ChronandEcho","film explore adhd autism and dyslexia and provide a reallife insight into how each condition bring different strength and talent into the workforce",1506201519309291520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Northampton",""
19289,"DxGusher","film explore adhd autism and dyslexia and provide a reallife insight into how each condition bring different strength and talent into the workforce",1506201518185201664,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Daventry",""
19319,"BritishLandPLC","it be neurodiversity celebration week one way we create a inclusive environment at british land be by utilise assistive technology so people with neurological difference have full amp fair access to the information on our website amp intranet",1506198707443752960,"en","999",1,TRUE,"","@reciteme"
19349,"GDST","what be neurodiversity and why do we need it as part of we look at what the term mean and why we should recognise amp value difference in think read much",1506211493611810816,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #NeurodiversityWeek #Neurodiversity #inclusion","@NCWeek"
19378,"VictimSupport","during we be remind you that receive abuse in person or online because of your neurodiversity be a contact us any time",1506209445688356864,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #HateCrime #NeurodiversityAcceptance #VS",""
19380,"LPTnhs","neurodiversity do not limit success leanne camhs peer support worker",1506209414520442880,"en","999",0,TRUE,"#neurodiversitycelebrationweek",""
19386,"norfolkchamber","let us talk about toby bennett from be one of four speaker at our upcoming event thursday april at the forum this event be not just about debunk stereotype much",1506209208622096384,"en","999",0,TRUE,"#Neurodiversity #IncreasingInclusion","@Select_Rec"
19393,"DeloitteUK","base on our own experience of hire neurodivergent people and with the guidance from expert in their field we have put together this learn specifically for recruitment professional our hope be it give a great understand of neurodiversity",1506209080448331776,"en","999",1,TRUE,"",""
19395,"DeloitteUK","be not always good understand and as a result neurodivergent candidate can fall at the first hurdle the recruitment process as a recruiter it be in your power to be a catalyst for positive change",1506209077340299264,"en","999",2,TRUE,"#Neurodiversity #NeurodiversityCelebrationWeek",""
19396,"IndyVoices","this week be neurodiversity celebration week for me it be a reminder of how ignorant i be my son autism diagnosis change me for the good write celine assaf",1506209074517405696,"en","999",0,TRUE,"",""
19415,"commaficionado","celebrate neurodiversity by give autistic people space when they be stress that be be nice",1506207841534849024,"en","999",5,TRUE,"",""
19460,"avivainvestors","as we mark in the late aiq podcast steve farrall talk to us about the benefit of a neurodiverse workforce listen to the full podcast to find out much",1506217732219494400,"en","999",0,TRUE,"#neuroinclusive #neurodiversity #diversity #esg #responsibleinvesting #podcast","@NCWeek"
19464,"NatWest_Help","thank you for the mention we be delight to be take part in neurodiversity celebration week judith",1506217222783569920,"en","999",0,TRUE,"","@NCWeek"
19498,"PeoplePerHour","this be one of the key reason why we be celebrate neurodiversity week to raise awareness of the challenge face and also how neurodiversity can be a positive for many freelancers see the rest of the result from our survey",1506214662718861312,"en","999",0,TRUE,"",""
19501,"PeoplePerHour","study show that over of the population may identify as neurodivergent to some extent we speak to our freelancer community to find out how they have be affect by their neurodiversity for good or bad",1506214343255465984,"en","999",0,TRUE,"",""
19506,"PeoplePerHour","this week mark neurodiversity celebration week and we will be share the story of some of our neurodivergent freelancers neurodiversity be define as someone whose neurological development and state be atypical and include condition such as adhd autism and many much",1506214183125331968,"en","999",0,TRUE,"",""
19619,"ucddublin","register now for today neurodiversity amp the build environment inclusive space and place webinar this panel discussion reflect on the build environment and transform the experience and outcome of neurodivergent people",1506219820592807936,"en","999",0,TRUE,"",""
19620,"ucddublin","s neurodiversity celebration week be in full swing join us as we celebrate the live experience of neurodivergent student graduate and colleague with a week of event webinars and workshop",1506219813470932992,"en","999",1,TRUE,"","@UCD_EDI"
19676,"Valuable500","join our chief innovation officer rhiannon parker on wednesday the rd march at gmt for the celebrate neurodiversity in the workplace session with the business disability forum bdf register here for free",1506228370673176576,"en","999",0,TRUE,"","@DisabilitySmart"
19678,"DevonCC","this week be neurodiversity celebration week one in seven in the uk be neurodiverse neurodiversity describe the difference between our brain include how we think and how we feel learn much",1506228016657182720,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
19733,"BrightHR_","celebrate the brilliant skill staff bring your business this like creativity drive passion and problem solve so make your workplace a place where they can thrive",1506239360559104000,"en","999",0,TRUE,"#neurodiverse #NeurodiversityCelebrationWeek",""
20038,"cisweb","be you a employer keen to learn much about neurodiversitythe legal context amp create a inclusive environment join us for introduction to support neurodivergent employee april ampm click here to book",1506260204660396032,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
20046,"OxleasNHS","here at oxleas we be support neurodiversity celebration week neurodiversity celebration week be a worldwide initiative that challenge stereotype and misconception about neurological difference check out the great work at for info on event",1506259239790129152,"en","999",0,TRUE,"",""
20146,"nDreams","we host student from the ahead of neurodiversity week our learn and development manager provide a day fill with career advice and playtesting learn much",1506266145854271488,"en","999",1,TRUE,"#NeurodiversityWeek #NeurodiversityCelebrationWeek2022","@Cambian_Group @Nothingbutso"
20279,"BizGrowthHub","this we speak to ceo of about overcome the challenge he have face as a watch the full interview",1506269679509250048,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Neurodivergent #Entrepreneur #Neurodiversity #Entrepreneurship #SME","@mattystreet96 @Teamkarting"
20318,"UniofExeter","we be celebrate as part of neurodiversity celebration week we have organise a day conference and a series of event to highlight neurodivergent voice celebrate their work and look at what support be on offer at exeter find out much",1506282314497679360,"en","999",2,TRUE,"#neurodiversity",""
20342,"avivaplc","to mark neurodiversity celebration week our md of personal line owen morris share his thought on neurodiversity in the workplace and what we at aviva be do to support our neurodiverse people",1506280453585747968,"en","999",2,TRUE,"#NeurodiversityCelebrationWeek #NeurodiversityWeek",""
20362,"SheffCouncil","tomorrow at pm join this free online event to find out much about neurodiversity",1506278400524267520,"en","999",0,TRUE,"",""
20381,"dlrcc","all ability ireland be a lead body in perform art support neurodiversity amp mental health by deliver bespeak creativelife skill programme check out their upcoming event for teen amp kid at",1506277018001883136,"en","999",0,TRUE,"#dlrCommunity","@Crosscare1 @ComhairleNaNog1"
20406,"HeinemannPub","a special guest blog post for from john old robison new york time bestselling author of look me in the eye how teacher can lead on neurodiversity by",1506273939185676288,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek #Teachers #Neurodiversity #Autism #ADHD","@johnrobison @NCWeek"
20471,"SurreyHeartland","celebrate neurodiversity in healthcare this join and wednesday even for a excite panel discussion on neurodiversity in healthcare register and find out much here",1506285214200471552,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek","@NHSEmployers @NCWeek"
20476,"sabpNHS","we be proud to be support celebration week by embrace the talent and unique way of think and learn that neurodiverse people contribute to society neurodiversity cover adhd autism dyslexia dyspraxia and developmental language disorder",1506284876152152064,"en","999",1,TRUE,"#Neurodiversity",""
20477,"SyHeartlandsCCG","celebrate neurodiversity in healthcare this join and wednesday even for a excite panel discussion on neurodiversity in healthcare register and find out much here",1506284873660649472,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@NHSEmployers @NCWeek"
20484,"CityUniLondon","this week mark a worldwide initiative that aim to transform how neurodivergent individual be perceive and support find out how you can get involve with the activity happen at city",1506284631615840256,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
20499,"barnardos","q what be something you would love to tell everyone about neurodiversity that they may not already know a be neurodiverse do not stop people do what they want to achieve they just need the right thing put in place to help them succeed",1506283610881634304,"en","999",0,TRUE,"",""
20509,"barnardos","it be so reward watch child develop and what may seem small step for neurodivergent child be often actually huge louise senior autism and adhd specialist practitioner louise be share her expertise about neurodiversity",1506283062790967296,"en","999",1,TRUE,"#QandA #NeurodiversityCelebrationWeek",""
20526,"NHFTNHS","neurodiversity week march be a worldwide celebration that seek to recognise the challenge people live with autism adhd dyslexia and dyspraxia may face as good as celebrate the strength and talent of be neurodiverse find out much at",1506300056969875456,"en","999",1,TRUE,"",""
20534,"ukbizforums","it be a shock fact that just one in five autistic people in the uk be in any form of employment read what have to say about build good workplace in this article",1506299789675270144,"en","999",0,TRUE,"#Neurodiversity #NeurodiversityCelebrationWeek #UKBF","@RichardOsborne @DiversityQ"
20566,"Colt_Technology","it be neurodiversity celebration week together with we break down online barrier enable everyone to customise their digital experience to suit their own need check out the recite me accessibility and language tool on our website",1506296652189028352,"en","999",0,TRUE,"","@reciteme"
20802,"Clifford_Chance","we be proud to be a found member of the organisation draw upon the knowledge of neurodivergent expert and lead company to share good practice and improve the employment and experience of the neurodiverse workforce",1506308467652444160,"en","999",0,TRUE,"#Neurodiversity","@NDinBusiness"
20977,"UNYouthEnvoy","on i congratulate every young person with neurodiversity work to make a change through individual commitment amp collective movement check out the schedule of event here",1506322543656980480,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
21123,"HolSmale","we be neurodivergent people we do not have neurodiversity it be not with us i appreciate the effort but you need to be listen to us",1506351539044163584,"en","999",0,TRUE,"","@UNYouthEnvoy @NCWeek @SienaCastellon"
21236,"IndyVoices","for me neurodiversity week be a reminder of how ignorant i be my son autism diagnosis change me for the good celine assaf",1506360062129979392,"en","999",0,TRUE,"",""
21488,"jennjaypal","my old and i",1506416012165537792,"en","999",0,TRUE,"#proudmama #Neurodiversity",""
