"X","user_username","text","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged"
11558,"hirevue","35% of 18-year olds with  attend college, but 85% of college grads w/autism are under-employed or unemployed. These numbers are unacceptable.

Listen to the latest  podcast for practical advice to flip that statistic on its head. ",1504187255501508608,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
11568,"abc_everyday","When school is the source of your child's 'extreme anxiety and meltdowns' ",1504185768398495744,"en","999",0,TRUE,"",""
11610,"eatlikeagirl","I know this sounds cold. It’s not. He is a friend.

But we are both very peculiar people (hi neurodiversity!) who don’t desire flatmates. So it works as an interim solution in a city like London where rents are so high.

We would both love our own places &amp; are working towards it.",1504221438072532992,"en","999",0,TRUE,"",""
11626,"dyslexicadv","[Premium] Have you ever used Auto-text and Macros? Simplify writing and other work tasks using technology. ⬇
     ",1504215937364504576,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #macros #technology #apps",""
11865,"Kate_Nancarrow","Inclusive schooling that supports neurodiverse needs can be hard to find     ",1504345274445049856,"en","999",1,TRUE,"#anxiety #ASD #autism #PDA",""
11961,"chrisdancy","  I created this for  so I could talk about productivity through the lens of   and values.

Two other favorites are my time domains. ",1504383071591747584,"en","999",0,TRUE,"#Neurodiversity","@meshachthomas @juvoni @KeepProductive"
12101,"Booktrust","'I don’t regret having ASD, not even a little bit. In fact, I think of it as my superpower. And I’m grateful for it.'

We love this piece from Dr Camilla Yang about her experiences of neurodiversity:  ",1504444193623715840,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
12548,"clickup"," We're just a neurodiverse bunch trying to make the world more productive!🚀 ",1504511161470967808,"en","999",0,TRUE,"","@kenster1994"
12584,"hirevue","35% of 18-year olds with  attend college, but 85% of college grads w/autism are under-employed or unemployed. These numbers are unacceptable.

Listen to the latest  podcast for practical advice to flip that statistic on its head. ",1504549892416581632,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
12837,"eatlikeagirl","Putting my weird bin obsession especially the obsession with MY BIN down to neurodiversity.

I swear I will get up early to get my bin back.

They caught me going in to get it before.

WHY DO THEY TAKE IT?

(Because this I guess).",1504612592693792768,"en","999",0,TRUE,"",""
12871,"LPTnhs","We are supporting Neurodiversity Celebration Week, Neurodiversity Celebration Week (a worldwide initiative that challenges stereotypes and misconceptions about neurological differences. ",1504750718116417536,"en","999",0,TRUE,"",""
13263,"edgehill","Next week is  

Join us on Thursday 24 March for an online session from Joanne Day, Senior Lecturer in Nurse Education, who will speak about Neurodiversity and her lived experience.

To book email staffwellbeinganddevelopment.ac.uk ",1504839325636349952,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@edgehill"
13401,"RIBA","Next Thursday 24 March 12-1pm, join leading access consultants and architects Jane Simpson, Helen Kane and Jean Hewitt, for an online seminar as they share how architects can better consider neurodiversity in design.  ",1504850252523839488,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
13707,"PACEYchildcare","Thank you to everyone who joined us for our PACEY Live webinar last night, we hope you found it useful!🤗😄

We spoke to Dr Pooja Sharma from  about Neurodiversity in the early years. Don't worry if you missed it, members can catch up here - ",1504895411307356160,"en","999",0,TRUE,"","@CDC_tweets"
13992,"SMeadows4OH2","If you have time today, please take a moment to familiarize yourself with some “unseen disabilities.” There are many of us who have one &amp; it is frustrating. Disability comes in many different forms.  ",1505014290469822464,"en","999",0,TRUE,"#DisabilityAwarenessMonth #Neurodiversity",""
14412,"Booktrust","'There’s a lot about me that doesn’t really make sense. In fact, these are probably my favourite parts of myself.'

We love this piece from Dr Camilla Pang about her experiences of neurodiversity - and her top tips for supporting neurodiverse children! ",1505191115464613888,"en","999",0,TRUE,"",""
14549,"ShephaliBhatt","""You can't expect the pre-pandemic level of productivity from a traumatised population.""

✍️🏽Wrote about what may have led to the undoing of hustle culture, the funny Sigma Male Grindset memes, scope for slow productivity, hustle &amp; neurodiversity, and more

",1505413538004701184,"en","999",30,TRUE,"",""
14562,"natashabadhwar","""When I was diagnosed, I became far more compassionate toward myself, which probably halved the distress of the occasions..."" 

, you are a gift to humanity.

   ",1505388167977115648,"en","999",0,TRUE,"#Autism #Neurodiversity #SelfAdvocacy","@Hannahgadsby"
14565,"natashabadhwar","""I am a visual thinker. 
I see my thoughts, but I don’t have a photographic memory, nor is my head a static gallery of sensibly collected thoughts that my brain curates into easy sense. It is not linear. 
It is fluid and flexible""   

",1505382463694319616,"en","999",0,TRUE,"#Autism #Neurodiversity",""
14655,"MattHancock","Tomorrow is the start of
Neurodiversity Celebration Week - a worldwide initiative that challenges stereotypes and misconceptions about learning disabilities - including dyslexia 

Ahead of this year's  I spoke to  on  about my dyslexia campaign ",1505471918438236160,"en","999",2,TRUE,"","@NCWeek @TomSwarbrick1 @LBC"
14943,"stevesilberman","Bravo to the   Club for inviting kids to design t-shirts, while specifically asking them NOT to use puzzle pieces, which  people associate with Autism Speaks and being thought of as flawed and incomplete. ",1505603680531230720,"en","999",0,TRUE,"#Neurodiversity #autistic","@MillburnHS_News"
15067,"hirevue","35% of 18-year olds with  attend college, but 85% of college grads w/autism are under-employed or unemployed. These numbers are unacceptable.

Listen to the latest  podcast for practical advice to flip that statistic on its head. ",1505629754321481728,"en","999",0,TRUE,"#autism","@AtWorkInAmerica"
15223,"countiesmanukau","It's Neurodiversity Celebration Week, a global initiative that aims to  help the world to understand, value and celebrate the talents of neurodiverse minds.

People are at the heart of everything we do at Counties Manukau Health, so we're proud to be par… ",1505757288082063360,"en","999",0,TRUE,"",""
15227,"CFCAexchange","Missed our webinar on supporting the developmental needs of children with neurodiversity? You can now watch the recording and download the slides from our website: ",1505752366007689216,"en","999",0,TRUE,"",""
15261,"GoogleCloud_SG","Jim Hogan, a leader of 's Disability Alliance &amp; neurodiversity advocate, shares how the smallest things can make a big difference, like the “raise hand” feature in  or the suggested text feature in  👉 ",1505725928596459520,"en","999",0,TRUE,"#Google #GoogleMeet #Gmail",""
15390,"HealthierLSC","Today marks the first day of Neurodiversity Celebration Week!  🎉 

 are empowering every individual by challenging stereotypes and misconceptions about neurological differences 💪 ",1505821764835762176,"en","999",0,TRUE,"","@reciteme"
15423,"MSEssex_ICS","We are supporting Neurodiversity Celebration Week from 21-27 March.  The purpose of  is to help the world to understand, value and celebrate the talents of neurodiverse minds.
Find out more here    ",1505816924588244992,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #neurodiversityweek","@NCWeek"
15432,"bedspolice","This week is Neurodiversity Celebration Week and we want to take this opportunity to tell you all about our Pegasus scheme.

The scheme is for people who find it hard to communicate with us. 

Registration is free   👇 
",1505816684329852928,"en","999",2,TRUE,"",""
15438,"DCP_Diversity","Neurodiversity Celebration Week is a week-long event designed to provide an opportunity for people to learn more about neurodiversity, and for neurodiverse people to develop a more positive perception of their own unique neurodiverse traits and skills.

",1505816485666512896,"en","999",0,TRUE,"",""
15495,"SurreyHeartland","We are supporting 

There are numerous events taking place throughout the week including webinars, panel discussions and more.

The events aim to educate and encourage conversations around neurodiversity.

Find out more 👉 ",1505831760030015488,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15503,"SyHeartlandsCCG","We are supporting 

There are numerous events taking place throughout the week including webinars, panel discussions and more.

The events aim to educate and encourage conversations around neurodiversity.

Find out more 👉 ",1505831604257763328,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15507,"HumbersideFire","We’re celebrating neurodiversity and supporting  
By having a staff disability group, we here to support our staff and aim to create a neuro-inclusive environments that help different minds thrive. 
  ",1505831581621051392,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek #NeurodiversityCelebrationWeek #Accessibility",""
15536,"SouthOxon","We support Neurodiversity Celebration Week which starts today. It is a worldwide initiative that challenges stereotypes and misconceptions about neurological differences.

More information is available here  ",1505827804822319104,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15540,"MattHancock","That's why I've been campaigning for universal screening for dyslexia in primary schools, teacher training for neurodiversity &amp; better support

I was delighted that after my meeting with the Minister,  committed to early identification &amp; teacher training

4/5",1505827579718156288,"en","999",0,TRUE,"","@WillQuince"
15573,"RIBA","Happy ! We’re joining individuals and organisations across the world - highlighting the importance of neurodiversity by hosting and supporting events and sharing relevant material to help improve understanding. Take a look: ",1505842834749992960,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15692,"NorthWalesFire","Today marks the first day of Neurodiversity Celebration Week!  🎉 
 
Together with  we are empowering every individual by challenging stereotypes and misconceptions about neurological differences. 

    ",1505847040059883520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
15703,"Hullccnews","Competition for young people to celebrate Neurodiversity Week launched by      Closing date 31st March. ",1505846939828563968,"en","999",0,TRUE,"#NDWHull22 #NeurodiversityCelebrationWeek","@Hullccnews @JCYEB_Hull @HullFerens"
15715,"ICAEW","Holly shares the worries she had when she was diagnosed with ADHD as we celebrate  

Hear from more of our members on our  hub &gt; 
     ",1505846784056340480,"en","999",0,TRUE,"#NeurodiversityWeek #WelcomeInclusion #icaewDiversity #everyonecounts #inclusion #neurodiversity #adhd",""
15720,"MSDintheUK","This  we are delighted that our UK Capability Network is launching an employee training programme and support network to help us further understand Neurodiversity and how important it is to our organisation   ",1505846720512593920,"en","999",2,TRUE,"#NeurodiversityCelebrationWeek #WeAreMSD","@NCWeek"
15752,"iom3","Neurodiversity Celebration Week 2022 – myth busting ",1505844649151369216,"en","999",0,TRUE,"#NeuroDiversityCelebrationWeek",""
15754,"SolentNHSTrust","Join us as we join the rest of the world in challenging stereotypes and misconceptions about neurodiversity. Check out events planned this week and take part and learn and share  
",1505844290265784320,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
15762,"SSE","1 in 7 people are , meaning their brain functions, learns &amp; processes information differently. 🧠

This week aims to increase awareness and understanding around  and we're educating employees on creating a neuro-inclusive teams and workplace.  ",1505843910924386304,"en","999",0,TRUE,"#neurodivergent #neurodiversity","@NCWeek"
15871,"MFCFoundation","Today is the first day of Neurodiversity Celebration Week🎉 

Together with  we're recognising the talents and advantages of being neurodivergent while creating more diverse and inclusive communities. 

    ",1505860282958192640,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
15905,"CSSDLondon","Today marks the first day of Neurodiversity Celebration Week! 

We are pleased to offer  technology on our website, helping to improve access to our information and empower those with neurological differences. 

   ",1505858018247856128,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Inclusion","@reciteme"
15931,"WokinghamBC","Find out more about Neurodiversity👉",1505857147514638336,"en","999",0,TRUE,"",""
15932,"WokinghamBC","It’s Neurodiversity Celebration Week, a worldwide initiative that sets out to challenge stereotypes and misconceptions about learning differences🤍
The week aims to:

• Transform how neurodivergent individuals are perceived and supported👍🏼
• Provide an opportunity to recognise",1505857141676068864,"en","999",0,TRUE,"",""
15950,"SJPHeadTeacher","This week, SJP is taking part in Neurodiversity Celebration Week! Take a look at some of the panel events taking place online. More details can be found on the website!     ",1505855553662242816,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek","@NCWeek"
16012,"RandstadJobs",": Learn how different communication styles can be used to improve productivity, better accommodate people with neurodiverse conditions &amp; identify strengths that may be of benefit to your organisation: ",1505862537035853824,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
16029,"JPFoundation","In light of neurodiversity week, here is a great space of resources for STUDENTS provided by  recognising neurological differences &amp; ways you could support and empower every individual! 💐

Click below 👇
 ",1505861916098535424,"en","999",0,TRUE,"#neurodiversityweek #neurodiversityweek2022","@NCWeek"
16069,"HolSmale","During Neurodiversity Week, I would LOVE to stop seeing people talking about dyspraxia as simply a physical disability.

Dyspraxia isn’t just clumsiness or a lack of gross/fine motor skills.

It ALSO impacts the brain, learning and speech, and here’s why that matters - /1",1505872393667031040,"en","999",122,TRUE,"",""
16091,"AstraZeneca","For us,  is another reminder of the strength our differences bring. Read what Ashley, one of our neurodivergent colleagues, has to say: ",1505870655253884928,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
16158,"BDAdyslexia","Neurodiversity in Business (NiB) is a new initiative launching March 22nd at the House of Commons with the mission to ensure greater workplace inclusion of the neurodivergent community. Find out more: ",1505877168940892160,"en","999",1,TRUE,"",""
16181,"cisweb","Today marks the first day of Neurodiversity Celebration Week!  

Together with , we aim to empower every individual by challenging stereotypes and misconceptions about neurological differences.

    ",1505876884571123712,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
16182,"hughbaird","We are proud to be supporting Neurodiversity Celebration Week to celebrate our neurodiverse staff and students.  

  ",1505876879479386112,"en","999",0,TRUE,"#NeurodiversityWeek","@NCWeek"
16250,"ccs_nhst","🧠This week is Neurodiversity Celebration week! CCS are proud to be supporting this and celebrate difference as a positive force for change. Visit the web page and register for some of the events taking place 👇  💙🌈
   ",1505873114579836928,"en","999",0,TRUE,"#NeurodiversityWeek #GoTeamCCS",""
16259,"LeonardCheshire","Today kicks-off  Celebration Week so we’ve asked the wonderful  to share what he means when he says he’s , as well as his tips for supporting a neurodivergent person. ",1505882752687788032,"en","999",1,TRUE,"#Neurodiversity #Neurodivergent","@LiamODellUK"
16269,"skillsdevscot","It's !

We want to bridge the gap between Scotland’s employers and the highly-skilled Neurodivergent workforce that’s out there, learn more:   ",1505882144169775104,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek #UntappedTalent #BrainBytes",""
16330,"AIGemea","AIG celebrates  to recognise the contribution  brings to our workplace  

",1505878136101212160,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #neurodiversity #NeurodiversityWeek #BeingYouAIG",""
16391,"jpitney","Today starts ! It aims to challenge stereotypes about people with  and other neurological differences. ",1505886362964176896,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #autism",""
16426,"scotlandis","We're collaborating with  to help bridge the gap between Scotland’s employers and the highly-skilled  workforce that's out there. 

Find out more about this wealth of :  ",1505884615889895424,"en","999",0,TRUE,"#Neurodivergent #UntappedTalent #BrainBytes","@skillsdevscot"
16484,"leedscitycoll","This week is Neurodiversity Celebration Week! 🎉

It is a week that aims to transform how neurodivergent individuals are perceived and challenges misconceptions and stereotypes. 

   ",1505892098897285120,"en","999",0,TRUE,"#NeurodiversityWeek #Neurodiversity #Leeds",""
16494,"bedspolice","This week is Neurodiversity Celebration Week and we want to take this opportunity to tell you all about our Pegasus scheme. 

The scheme is for people who find it hard to communicate with us.

",1505891648416460800,"en","999",0,TRUE,"",""
16597,"SophieRunning","Celebrating neurodiversity should be just that: An appreciation of unusual ways of thinking and the way it can unlock progress for the rest of us. When we honour difference, we're all better off. ",1505898082235568128,"en","999",1,TRUE,"#NeurodiversityWeek",""
16619,"RIBANorthWest","Join leading access consultants and architects, Jane Simpson and Helen Kane, who will provide an accessible guide for architects on neurodiversity and design in our free webinar on 24 March. Book your tickets: ",1505896268647784448,"en","999",0,TRUE,"",""
16652,"BizGrowthHub","In our recent interview, CEO of   discussed the labels and misconceptions that society can have around autistic people.

Read the full interview here:      ",1505907107677323264,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Neurodiversity #Autism #SMEUK #BizHour","@Teamkarting @mattystreet96"
16659,"BBCCape","Job hunting for neurodivergent people: 'AI recruitment means I’ve got zero chance'. Facial analysis technology is sometimes used in recruitment, but according to  people, it can be biased against them ",1505906683889041408,"en","999",0,TRUE,"#neurodivergent #Neurodiversity",""
16707,"NorthantsPolice","For Neurodiversity Celebration Week, we will be releasing a series of films. Today, the first of the videos focuses on ADHD &amp; features neurodivergent police officers &amp; firefighters. Full film here👇    ",1505903747121262592,"en","999",2,TRUE,"#neurodiversityweek #NCW","@northantsfire @NorthantsOPFCC"
16715,"nandwics","🧠 This week is Neurodiversity Celebration week! We are proud to be supporting  and celebrate difference as a positive force for change 🌈 

Visit the web page below and register for some of the events taking place 👇  
",1505903314319335424,"en","999",0,TRUE,"#NeurodiversityWeek",""
16814,"NHSEmployers","As part of Neurodiversity Celebration Week (21-27 March 2022), Benjamin Ford, a behavioural therapist in the NHS with lived experience of autism, discusses the importance of supporting neurodivergent colleagues in the NHS ",1505908088905224192,"en","999",1,TRUE,"",""
16830,"NatResWales","Today marks the start of Neurodiversity Celebration Week -  A worldwide initiative that challenges stereotypes and misconceptions about neurological differences🧠 Click here to find out more about the initiative and what you can do to take part 👉",1505907485001252864,"en","999",0,TRUE,"",""
16850,"ASPHFT","Today marks the first day of Neurodiversity Celebration Week!  🎉 

Together with , we are empowering every individual by challenging stereotypes and misconceptions about neurological differences. 

    ",1505919518794731520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Accessibility #Diversity #Inclusion","@reciteme"
16987,"NorthumbriaNHS","So often, conversations surrounding neurodiversity are about challenges the person may have, rather than what they can and will accomplish. 

 looks to flip those conversations and make change for the better, for everyone.

",1505922230710161408,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
16989,"TheIET","It's , an chance to celebrate our differences and highlight the incredible neurodiversity within . We'll be sharing a few profiles from our  list, so keep your eyes peeled!

Read our impact full list here: ",1505922229200207872,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #STEM #CelebrateImpact",""
17039,"twinklresources","author of the books ‘The Spectrum Girl’s Survival Guide’, and ‘The Spectrum Girl’s Survival Toolkit’, and also being a Young Leader for the UN’s Sustainable Development Goals! 

Find out more about in our blog - ",1505929386914193408,"en","999",0,TRUE,"",""
17040,"twinklresources","1/2 We were so excited to speak recently with the fantastic Siena Castellon - the founder of Neurodiversity Celebration Week. At only 18 years old, Sienna has quite the list of impressive achievements such as being a multi-award winning neurodiversity advocate, ",1505929384632500224,"en","999",1,TRUE,"",""
17138,"highlandradio","This week on Highland Radio we are highlighting Neurodiversity Celebration Week. Patrick Sharkey speaks to different Neurodivergent people about the challenges they have overcome in daily life.
Ep1 - ADHD
  ",1505935883345747968,"en","999",0,TRUE,"#adhd #NeurodiversityWeek",""
17187,"NHSHEE_Midlands","🧠It's Neurodiversity Celebration Week 2022 &amp;  are offering free online events with , which aims to bring worldwide neurodiversity acceptance, equality &amp; inclusion in schools &amp; workplaces.  

Start celebrating different minds now👉",1505932993701072896,"en","999",0,TRUE,"","@geniuswithinCIC @NCWeek"
17283,"HolSmale","Today, during Neurodiversity Week, I am giving myself permission to nap when I should be working instead of hating myself because I can’t function at the level I need to.

So that’s how I’m celebrating ND week.

Forgiveness and naps. ",1505938319376621568,"en","999",0,TRUE,"",""
17301,"DefenceES","It’s Neurodiversity Celebration Week! We’re celebrating all the unique ways we think, process information, and relate to others. Here, we try to debunk the top three myths about neurodiversity.
 
 |  ",1505937277918326784,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek","@NCWeek"
17314,"MuseumoftheHome","Multidisciplinary artist Calum Perrin has been exploring themes of disability, sensory experience and domesticity as part of his recent residency at the Museum. This Neurodiversity Celebration Week, hear what Calum says on the Artquest podcast, here: ",1.505937018811e+18,"en","999",0,TRUE,"",""
17355,"TheLawSociety","  Find out more about: Legal profession marks Neurodiversity Celebration Week

",1505947096519696384,"en","999",0,TRUE,"","@NCWeek @LawSocPresident"
17378,"TheLawSociety","Solicitors in England and Wales will today mark the start of Neurodiversity Celebration Week , which challenges stereotypes and misconceptions about neurological differences.

 said: ""I am pleased to mark the start of Neurodiversity Celebration Week"" ",1505946084325179392,"en","999",1,TRUE,"","@NCWeek @LawSocPresident"
17621,"stevesilberman","Thanks to ND Renegade for this excellent  shirt! A percentage of their profits is now going to provide diagnoses for folks who need one to access services and support and can't afford it. Please help: ",1505963945898635264,"en","999",0,TRUE,"#neurodiversity",""
17728,"HeinemannPub","It's  (March 21 - 27, 2022). Celebrate with us! Watch for NEW content this week on the Heinemann Blog. In the meantime check out this popular blog from last year:   ",1505969108730494976,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #teachers #neurodiversity","@NCWeek"
17808,"NorthYorksFire","Celebrating our neurodiverse colleagues🙌 

To mark Neurodiversity Celebration Week, Firefighter Arwen has given us a personal insight into her experience of being dyslexic and having ADHD. 

📽 👀Look out for Nick's story coming later this week. ",1505978920847683584,"en","999",1,TRUE,"",""
17829,"IndyVoices","This week is ‘neurodiversity celebration week’. For me, it is a reminder of how ignorant I was.

My son’s autism diagnosis changed me for the better, writes Celine Assaf.

",1505977057855086592,"en","999",0,TRUE,"",""
17837,"Juliet_Shen","This week is ! People often ask me how I'm able to get so much done/how I have so much energy at work and the answer is.....ADHD!

Learn more about it and other types of neurodiversity and how to support your friends and teammates:

",1505976646469312512,"en","999",0,TRUE,"#NeurodiversityWeek",""
17849,"commaficionado","It's Neurodiversity Celebration week and I wish I had the energy to go even further with my tweets and articles but I'm so tired. It's hard work, trying to get uninterested people to listen to important things.",1505975517580865536,"en","999",1,TRUE,"",""
17863,"CDDFRS","🎉 We are proud to be supporting  this week! 🎉🧠

It is a time to celebrate the Neurodiverse success and stories, and a week for people to be inspired! 😃

To find out more 👉 ",1505974773322555392,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek",""
17947,"TheBrainCharity","It's Neurodiversity Celebration Week 2022!

Blossom’s dyspraxia story: “She was falling behind – now she can celebrate her neurodiversity”

See how  helped Blossom🔽
     ",1505982878970167296,"en","999",0,TRUE,"#neurodiversitycelebrationweek #neurodiversity #charity","@TheBrainCharity @NCWeek"
18071,"NPTCGroup","Our Student Support team are marking  with a series of online workshops on  and will be welcoming a guest speaker, Morgan Clark, who will talk about Autism Acceptance in Education on Thursday 🧠🗣️💻

 ❤️🤍🖤 ",1505986980252954624,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Neurodiversity #MoreThanJustAnEducation",""
18124,"BHFT","The term Neurodiversity covers ADHD, autism, dyslexia, and dyspraxia.  Understanding, embracing and celebrating different ways of thinking and doing can release the true power of the autistic mind. Here we look at the positive features of autism  ",1505997796779962368,"en","999",1,TRUE,"#NeurodiversityCelebrationWeek",""
18148,"LGBTHM","Neurodiversity Celebration Week is a worldwide initiative that challenges stereotypes and misconceptions about neurological differences. 

Together, we can change the narrative.

",1505995836425228288,"en","999",0,TRUE,"",""
18209,"Benetech","Happy  week! Meet Kayley and Ella, two students with dyslexia who shared their experience reading and learning during our recent  webinar with    ",1506005272799727616,"en","999",0,TRUE,"#Neurodiversity #dyslexia #AssistiveTechnology #NeurodiversityWeek","@Bookshare @UnderstoodOrg"
18370,"dyslexicadv","“When I first heard that I had dyslexia, I was overwhelmed by emotions; I was angry, sad, and very confused..."" – Dr. Blair Kenney. Read ⬇
    ",1506027878592524288,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #dyslexiatesting #screening",""
18554,"CityAM","Business secretary to unveil neurodiversity business forum for greater support ",1506028642614202368,"en","999",0,TRUE,"",""
18561,"IndyVoices","This week is ‘neurodiversity celebration week’. For me, it is a reminder of how ignorant I was, writes Celine Assaf.

",1506027878814650368,"en","999",0,TRUE,"",""
18744,"MandelPL","""One of the best ways to feel understood is to see someone like you represented in a positive way."" ❤️ This week is Neurodiversity Celebration Week! We're celebrating on our blog with these books that portray neurodivergent characters in positive ways:

",1506055555432914944,"en","999",0,TRUE,"",""
18789,"latrobe","‘At school I didn’t really have a community. But at uni I’ve met so many people who’ve come out as Autistic!’

Meet Nicole, autistic undergrad &amp; Miss Galaxy Australia finalist — she spoke to ⁦⁩ about her journey.  ",1506105464743886848,"en","999",0,TRUE,"#NeurodiversityWeek","@BethRadulski"
18821,"kellysue","Neurodiversity Comic Book | Neurodiversity Celebration Week ",1506093786253836288,"en","999",0,TRUE,"",""
18825,"kellysue","Neurodiversity Celebration Week ",1506093246878937088,"en","999",2,TRUE,"",""
18877,"BUSINESSricardo","Neurodiversity in the workplace + markets | SBS On the Money Vodcast |   ",1506150294387789824,"en","999",1,TRUE,"#ausbiz","@SBSNews"
18896,"MargauxJoffe","""What Neurodivergence Teaches Us About How to Live"" 

💓 seeing this title in  made my heart pitter pat! Excellent interview with Dr Camilla Pang  by  
 ",1506144696287911936,"en","999",0,TRUE,"#Neurodiversity #ADHD","@WIRED @millzymai @simransethi"
19047,"AnnaKennedy1","Looking forward to supporting  2022 with my AKO Charity Ambassadors         ",1506185723334082560,"en","999",1,TRUE,"#NeurodiversityWeek #TuesdayMotivaton #autism #Neurodiversity #charity","@GiulianaWheater @PaulIsaacs22 @AspergersGrowth @SienaCastellon"
19160,"NCHC_NHS","""Neurodiversity"" = There's variation in the brain when it comes to sociability, mood and other mental processes E.g. - Autism, ADHD, Dyslexia, Dyspraxia, Tourette Syndrome. Let's think differently about our neurodiverse colleagues &amp; patients this Neurodiversity Celebration Week ",1506194397108613120,"en","999",0,TRUE,"",""
19167,"nandwics","It's ! 🌈 

Neurodiversity Celebration Week is all about changing the narrative and challenging stereotypes and misconceptions about neurological differences.

Take a look at the great events happening this week 👇
📆 ",1506194042396237824,"en","999",0,TRUE,"#NeurodiversityWeek",""
19168,"NHSHomerton","We are proud to support Neurodiversity Celebration Week this week with Enable Homerton, the staff disability network. 

Find out more and read about the experiences of some of our people in Wednesday's HomertonLite and on the Enable staff intranet page- ",1506194024755081216,"en","999",1,TRUE,"",""
19214,"UniversityofLaw","Today on the blog, to highlight Neurodiversity Celebration Week, we're talking to our Disability Support and Inclusion Services Manager, Jen Harley, to get her top study tips for our neurodiverse students: ",1506189441274200064,"en","999",0,TRUE,"",""
19223,"ianhamilton_","   Ahhh great question, I have just looked and only three of them are - Diablo 2, neurodiversity, and the workplace accessibility microtalks. I've updated the page with that information, thank you!",1506188705282801664,"en","999",0,TRUE,"","@JoannaBlackhart @momoxmia @Official_GDC"
19286,"UniofBradford","This week is Neurodiversity Celebration Week, a worldwide initiative that challenges stereotypes and misconceptions about neurological differences. In this thread we'll be sharing some helpful resources and tips  ",1506201770107801600,"en","999",0,TRUE,"#TeamBradford",""
19287,"NTelegraph","Films explore ADHD, autism and dyslexia and provide a real-life insight into how each condition brings different strengths and talents into the workforce    
",1506201519695220736,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Corby #Kettering #Wellingborough",""
19288,"ChronandEcho","Films explore ADHD, autism and dyslexia and provide a real-life insight into how each condition brings different strengths and talents into the workforce  
",1506201519309291520,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Northampton",""
19289,"DxGusher","Films explore ADHD, autism and dyslexia and provide a real-life insight into how each condition brings different strengths and talents into the workforce  
",1506201518185201664,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #Daventry",""
19319,"BritishLandPLC","It’s Neurodiversity Celebration Week! One way we create an inclusive environment at British Land is by utilising  assistive technology so people with neurological differences have full &amp; fair access to the information on our website &amp; intranet 👉 ",1506198707443752960,"en","999",1,TRUE,"","@reciteme"
19349,"GDST","What Is Neurodiversity and Why Do We Need It? As part of  we look at what the term means and why we should recognise &amp; value differences in thinking.    

Read more 👉 🗞️ ",1506211493611810816,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #NeurodiversityWeek #Neurodiversity #inclusion","@NCWeek"
19378,"VictimSupport","During , we’re reminding you that receiving abuse in person or online because of your neurodiversity is a .

Contact us, any time.
📞 08 08 16 89 111 
💻   ",1506209445688356864,"en","999",0,TRUE,"#NeurodiversityCelebrationWeek #HateCrime #NeurodiversityAcceptance #VS",""
19380,"LPTnhs","

“Neurodiversity does not limit success!”- Leanne CAMHS Peer support worker ",1506209414520442880,"en","999",0,TRUE,"#neurodiversitycelebrationweek",""
19386,"norfolkchamber","Let’s talk about . 
Toby Bennett from  is one of four speakers at our upcoming event Thursday 7 April at The Forum. 

This event is not just about debunking stereotypes.

More:  ",1506209208622096384,"en","999",0,TRUE,"#Neurodiversity #IncreasingInclusion","@Select_Rec"
