"X","user_username","tweet_id","lang","sourcetweet_type","quote_count","user_verified","extracted_hashtags","tagged","word"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","meet"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","disability"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","welfare"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","team"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","team"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","host"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","webinar"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","applicant"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","talk"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","support"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","study"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","disability"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","neurodiversity"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","health"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","condition"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","visit"
228,"StudyUCEM",1498587227277955072,"en","999",0,TRUE,"#BuiltForSupport","","register"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","happen"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","world"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","view"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","notice"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","strength"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","difference"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","challenge"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","share"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","fantastic"
250,"cmi_managers",1498695554569805824,"en","999",1,TRUE,"#Neurodiversity","@NancyDoylePsych","insight"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","ross"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","experience"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","complete"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","life"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","meaningful"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","live"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","community"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","respect"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","friend"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","tall"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","tale"
276,"rmpbs",1498677257950445568,"en","999",0,TRUE,"","","ranch"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","womens"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","history"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","month"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","ampinternational"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","womens"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","day"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","month"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","celebration"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","woman"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","host"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","workshop"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","internalamp"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","external"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","speaker"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","cover"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","topic"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","nutrition"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","lifestyle"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","shift"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","worker"
308,"SurreyPolice",1498659669283332096,"en","999",1,TRUE,"#IWD2022 #BreakTheBias","","neurodiversity"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","nasas"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","neurodiversity"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","network"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","school"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","intern"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","summer"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","read"
385,"BadAstronomer",1498725492400312320,"en","999",0,TRUE,"","","apply"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","individual"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","discriminate"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","mental"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","health"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","mental"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","health"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","condition"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","crucial"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","continue"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","fight"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","stigma"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","surround"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","brain"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","health"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","embrace"
415,"OneMindOrg",1498705232053903360,"en","999",0,TRUE,"#ZeroDiscriminationDay","","neurodiversity"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","professor"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","teacher"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","train"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","include"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","guidance"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","educate"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","neurodiverse"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","child"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","dyslexia"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","adhd"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","autism"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","spectrum"
666,"AucklandUni",1498923566959669248,"en","999",0,TRUE,"#education #neurodiversity","@WaldieKaren @PsychUoA","disorder"
673,"sarahnadav",1498919891465908224,"en","999",0,TRUE,"","","neurodiversity"
673,"sarahnadav",1498919891465908224,"en","999",0,TRUE,"","","super"
673,"sarahnadav",1498919891465908224,"en","999",0,TRUE,"","","power"
673,"sarahnadav",1498919891465908224,"en","999",0,TRUE,"","","tech"
673,"sarahnadav",1498919891465908224,"en","999",0,TRUE,"","","world"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","join"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","create"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","neurodiverse"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","wellbeing"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","space"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","explore"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","digital"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","age"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","break"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","barrier"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","amp"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","build"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","network"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","trust"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","amp"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","equity"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","secure"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","mozfest"
762,"mozillafestival",1498971945844588544,"en","999",1,TRUE,"#MozFest #neurodiversity","","ticket"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","join"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","create"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","neurodiverse"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","wellbeing"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","space"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","explore"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","digital"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","age"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","break"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","barrier"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","amp"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","build"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","network"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","trust"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","amp"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","equity"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","secure"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","mozfest"
763,"mozillafestival",1498971831646232576,"en","999",2,TRUE,"#MozFest #neurodiversity","","ticket"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","philosophy"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","art"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","dance"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","idea"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","idea"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","require"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","perspective"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","sam"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","crutcher"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","explore"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","philosophy"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","neurodiversity"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","post"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","philosophy"
906,"LSEPhilosophy",1499057946520481792,"en","999",1,TRUE,"#LSE","@LSESocialPolicy","blog"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","meme"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","call"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","person"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","horrible"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","action"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","fail"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","ged"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","fail"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","test"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","neurodiversity"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","relate"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","anxiety"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","not_matter"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","relation"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","person"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","hatefuldestructive"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","action"
1364,"AllieLarkin",1499168272985780224,"en","999",0,TRUE,"","@courtneylcraig","action"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","premium"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","multiple"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","choice"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","test"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","test"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","format"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","student"
1375,"dyslexicadv",1499157612557918208,"en","999",0,TRUE,"#dyslexia #dyslexicadvantage #neurodiversity #multiplechoice #testing #dyslexicstudents #assessments","","dyslexia"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","james"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","marsden"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","disclose"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","hide"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","disability"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","manager"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","fear"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","weak"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","company"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","accommodate"
1492,"TheDrum",1499350227223941120,"en","999",0,TRUE,"#Neurodiversity #Disability #Accessibility","@RAPP","people"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","learn"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","amaze"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","people"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","space"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","sign"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","celebrate"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","award"
1498,"NeilMilliken",1499347506911719424,"en","999",0,TRUE,"#neurodiersesquad #Neurodiversity","","link"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","knowsley"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","council"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","team"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","deliver"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","free"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","webinars"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","raise"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","awareness"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","learn"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","disability"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","neurodiverse"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","condition"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","onehour"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","session"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","completely"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","free"
1716,"KnowsleyCouncil",1499399260080521216,"en","999",1,TRUE,"","@lpoolcouncil","attend"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","join"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","summit"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","pack"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","content"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","develop"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","professional"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","invaluable"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","manage"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","report"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","support"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","colleaguesfriends"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","register"
1768,"SANSInstitute",1499448737235668992,"en","999",3,TRUE,"#NeurodiversitySummit #cybersecurity","","free"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","field"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","million"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","job"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","accord"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","cybersecurity"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","venture"
1974,"dralissajay",1499512637792702464,"en","999",0,TRUE,"#Cybersecurity #Neurodiversity","@CybersecuritySF @BankofAmerica @businessinsider","leadership"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","professor"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","karen"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","waldie"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","educator"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","access"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","knowledge"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","improve"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","outcome"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","neurodiverse"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","learner"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","prevent"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","mental"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","health"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","issue"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","late"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","life"
2000,"ScienceUoA",1499505503767916544,"en","999",0,TRUE,"","@PsychUoA","explore"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","meet"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","person"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","meet"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","person"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","autism"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","panelist"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","asperger"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","autism"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","network"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","share"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","live"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","experience"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","research"
2078,"OISTedu",1499562175475634176,"en","999",0,TRUE,"#autism #neurodiversity","","community"
